% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
112018 +1.512842327e+00 +1.512842327e+00 -2.197157673e+00 -3.710000000e+00 +3.1179e+00 -2.2862e+00 +1.7831e+00 +3.9003e+00 +3.1563e+00 +3.6620e+00 +1.6283e-01 -1.9934e+00 -2.3404e+00 +6.8137e-01 +3.7253e+00 +1.5794e+00 +3.5885e+00 -1.7296e+00 +5.0435e-01 -3.2711e+00 +1.5068e+00 +1.5373e+00 +3.5400e+00 -3.2154e+00
127764 +8.932932595e-01 +8.932932595e-01 -2.816706741e+00 -3.710000000e+00 +3.0705e+00 -2.3038e+00 +1.7845e+00 +3.9003e+00 +3.1556e+00 +3.6800e+00 +1.5979e-01 -1.9880e+00 -2.3305e+00 +6.6996e-01 +3.7532e+00 +1.5855e+00 +3.6014e+00 -1.7306e+00 +5.1194e-01 -3.2711e+00 +1.4976e+00 +1.5232e+00 +3.5491e+00 -3.2125e+00
131295 +4.356485732e-01 +4.356485732e-01 -3.274351427e+00 -3.710000000e+00 +3.1417e+00 -2.2942e+00 +1.7845e+00 +3.9179e+00 +3.1556e+00 +3.6645e+00 +1.5979e-01 -1.9929e+00 -2.3305e+00 +6.6996e-01 +3.7531e+00 +1.5855e+00 +3.6014e+00 -1.7306e+00 +5.1194e-01 -3.2711e+00 +1.4976e+00 +1.5240e+00 +3.5491e+00 -3.2125e+00
131684 +3.747663153e-01 +3.747663153e-01 -3.335233685e+00 -3.710000000e+00 +3.1417e+00 -2.2942e+00 +1.7845e+00 +3.9179e+00 +3.1556e+00 +3.6645e+00 +1.5979e-01 -1.9929e+00 -2.3305e+00 +6.6996e-01 +3.7531e+00 +1.5855e+00 +3.6014e+00 -1.7306e+00 +5.1194e-01 -3.2711e+00 +1.4976e+00 +1.5240e+00 +3.5567e+00 -3.2125e+00
175804 +2.404863673e-01 +2.404863673e-01 -3.469513633e+00 -3.710000000e+00 +3.1195e+00 -2.2909e+00 +1.7851e+00 +3.9003e+00 +3.1543e+00 +3.6620e+00 +1.6016e-01 -1.9870e+00 -2.3357e+00 +6.7174e-01 +3.7625e+00 +1.5790e+00 +3.6083e+00 -1.7247e+00 +5.1617e-01 -3.2751e+00 +1.5078e+00 +1.5242e+00 +3.5575e+00 -3.2133e+00
197259 +1.546026214e-01 +1.546026214e-01 -3.555397379e+00 -3.710000000e+00 +3.1179e+00 -2.2945e+00 +1.7831e+00 +3.9157e+00 +3.1501e+00 +3.6635e+00 +1.6283e-01 -1.9934e+00 -2.3371e+00 +6.7469e-01 +3.7512e+00 +1.5794e+00 +3.6013e+00 -1.7296e+00 +5.1819e-01 -3.2711e+00 +1.5068e+00 +1.5299e+00 +3.5553e+00 -3.2154e+00
204430 +9.057743660e-02 +9.057743660e-02 -3.619422563e+00 -3.710000000e+00 +3.1127e+00 -2.2954e+00 +1.7845e+00 +3.9179e+00 +3.1556e+00 +3.6645e+00 +1.5979e-01 -1.9929e+00 -2.3315e+00 +6.7315e-01 +3.7531e+00 +1.5833e+00 +3.6014e+00 -1.7306e+00 +5.1194e-01 -3.2791e+00 +1.5078e+00 +1.5242e+00 +3.5567e+00 -3.2125e+00
245568 +4.716160365e-02 +4.716160365e-02 -3.662838396e+00 -3.710000000e+00 +3.1195e+00 -2.2991e+00 +1.7851e+00 +3.9050e+00 +3.1528e+00 +3.6708e+00 +1.6016e-01 -1.9936e+00 -2.3357e+00 +6.7174e-01 +3.7537e+00 +1.5790e+00 +3.6031e+00 -1.7321e+00 +5.1617e-01 -3.2751e+00 +1.5078e+00 +1.5242e+00 +3.5575e+00 -3.2133e+00
296552 +3.936142151e-02 +3.936142151e-02 -3.670638578e+00 -3.710000000e+00 +3.1192e+00 -2.2945e+00 +1.7831e+00 +3.9157e+00 +3.1556e+00 +3.6704e+00 +1.5979e-01 -1.9929e+00 -2.3353e+00 +6.7315e-01 +3.7531e+00 +1.5804e+00 +3.6014e+00 -1.7318e+00 +5.1194e-01 -3.2791e+00 +1.5078e+00 +1.5242e+00 +3.5553e+00 -3.2125e+00
306222 +2.223865988e-02 +2.223865988e-02 -3.687761340e+00 -3.710000000e+00 +3.1187e+00 -2.2952e+00 +1.7845e+00 +3.9107e+00 +3.1534e+00 +3.6719e+00 +1.5979e-01 -1.9929e+00 -2.3315e+00 +6.7082e-01 +3.7531e+00 +1.5796e+00 +3.6047e+00 -1.7306e+00 +5.1194e-01 -3.2759e+00 +1.5078e+00 +1.5242e+00 +3.5567e+00 -3.2125e+00
326117 +1.278587944e-02 +1.278587944e-02 -3.697214121e+00 -3.710000000e+00 +3.1195e+00 -2.2945e+00 +1.7832e+00 +3.9118e+00 +3.1528e+00 +3.6708e+00 +1.6014e-01 -1.9934e+00 -2.3357e+00 +6.7174e-01 +3.7537e+00 +1.5794e+00 +3.6047e+00 -1.7321e+00 +5.1366e-01 -3.2753e+00 +1.5078e+00 +1.5249e+00 +3.5556e+00 -3.2133e+00
411014 +6.175879079e-03 +6.175879079e-03 -3.703824121e+00 -3.710000000e+00 +3.1195e+00 -2.2945e+00 +1.7832e+00 +3.9118e+00 +3.1528e+00 +3.6708e+00 +1.5934e-01 -1.9934e+00 -2.3348e+00 +6.7174e-01 +3.7494e+00 +1.5794e+00 +3.6031e+00 -1.7317e+00 +5.1259e-01 -3.2753e+00 +1.5078e+00 +1.5249e+00 +3.5553e+00 -3.2133e+00
495807 +3.792110608e-03 +3.792110608e-03 -3.706207889e+00 -3.710000000e+00 +3.1195e+00 -2.2954e+00 +1.7832e+00 +3.9107e+00 +3.1528e+00 +3.6719e+00 +1.5934e-01 -1.9915e+00 -2.3357e+00 +6.7174e-01 +3.7512e+00 +1.5794e+00 +3.6042e+00 -1.7306e+00 +5.1294e-01 -3.2753e+00 +1.5078e+00 +1.5249e+00 +3.5556e+00 -3.2133e+00
505167 +2.043216103e-03 +2.043216103e-03 -3.707956784e+00 -3.710000000e+00 +3.1195e+00 -2.2954e+00 +1.7832e+00 +3.9107e+00 +3.1534e+00 +3.6719e+00 +1.5979e-01 -1.9915e+00 -2.3357e+00 +6.7174e-01 +3.7512e+00 +1.5794e+00 +3.6042e+00 -1.7306e+00 +5.1259e-01 -3.2759e+00 +1.5091e+00 +1.5249e+00 +3.5553e+00 -3.2133e+00
506125 +1.578685467e-03 +1.578685467e-03 -3.708421315e+00 -3.710000000e+00 +3.1195e+00 -2.2954e+00 +1.7832e+00 +3.9107e+00 +3.1528e+00 +3.6719e+00 +1.5934e-01 -1.9915e+00 -2.3348e+00 +6.7174e-01 +3.7512e+00 +1.5794e+00 +3.6042e+00 -1.7317e+00 +5.1259e-01 -3.2759e+00 +1.5091e+00 +1.5248e+00 +3.5553e+00 -3.2133e+00
675150 +9.975989308e-04 +9.975989308e-04 -3.709002401e+00 -3.710000000e+00 +3.1195e+00 -2.2954e+00 +1.7832e+00 +3.9107e+00 +3.1528e+00 +3.6719e+00 +1.5934e-01 -1.9915e+00 -2.3353e+00 +6.7174e-01 +3.7512e+00 +1.5804e+00 +3.6042e+00 -1.7314e+00 +5.1259e-01 -3.2759e+00 +1.5091e+00 +1.5248e+00 +3.5553e+00 -3.2135e+00
855421 +4.834802791e-04 +4.834802791e-04 -3.709516520e+00 -3.710000000e+00 +3.1199e+00 -2.2954e+00 +1.7832e+00 +3.9107e+00 +3.1528e+00 +3.6720e+00 +1.5934e-01 -1.9915e+00 -2.3353e+00 +6.7174e-01 +3.7507e+00 +1.5797e+00 +3.6042e+00 -1.7314e+00 +5.1294e-01 -3.2760e+00 +1.5086e+00 +1.5248e+00 +3.5553e+00 -3.2135e+00
953657 +3.859747920e-04 +3.859747920e-04 -3.709614025e+00 -3.710000000e+00 +3.1199e+00 -2.2954e+00 +1.7832e+00 +3.9107e+00 +3.1528e+00 +3.6720e+00 +1.5934e-01 -1.9915e+00 -2.3353e+00 +6.7188e-01 +3.7507e+00 +1.5799e+00 +3.6042e+00 -1.7314e+00 +5.1294e-01 -3.2760e+00 +1.5086e+00 +1.5248e+00 +3.5551e+00 -3.2135e+00
1117761 +2.511634715e-04 +2.511634715e-04 -3.709748837e+00 -3.710000000e+00 +3.1199e+00 -2.2954e+00 +1.7832e+00 +3.9107e+00 +3.1528e+00 +3.6720e+00 +1.5934e-01 -1.9917e+00 -2.3353e+00 +6.7188e-01 +3.7503e+00 +1.5799e+00 +3.6039e+00 -1.7314e+00 +5.1294e-01 -3.2760e+00 +1.5086e+00 +1.5248e+00 +3.5551e+00 -3.2135e+00
1219671 +1.500600021e-04 +1.500600021e-04 -3.709849940e+00 -3.710000000e+00 +3.1199e+00 -2.2954e+00 +1.7832e+00 +3.9103e+00 +3.1528e+00 +3.6720e+00 +1.5925e-01 -1.9920e+00 -2.3352e+00 +6.7209e-01 +3.7503e+00 +1.5799e+00 +3.6041e+00 -1.7314e+00 +5.1294e-01 -3.2760e+00 +1.5086e+00 +1.5248e+00 +3.5551e+00 -3.2135e+00
1661659 +6.745343160e-05 +6.745343160e-05 -3.709932547e+00 -3.710000000e+00 +3.1201e+00 -2.2954e+00 +1.7832e+00 +3.9103e+00 +3.1528e+00 +3.6720e+00 +1.5922e-01 -1.9920e+00 -2.3352e+00 +6.7202e-01 +3.7504e+00 +1.5799e+00 +3.6041e+00 -1.7312e+00 +5.1294e-01 -3.2760e+00 +1.5088e+00 +1.5248e+00 +3.5552e+00 -3.2135e+00
1843505 +5.162374635e-05 +5.162374635e-05 -3.709948376e+00 -3.710000000e+00 +3.1201e+00 -2.2954e+00 +1.7832e+00 +3.9103e+00 +3.1528e+00 +3.6720e+00 +1.5922e-01 -1.9920e+00 -2.3352e+00 +6.7202e-01 +3.7504e+00 +1.5799e+00 +3.6041e+00 -1.7312e+00 +5.1277e-01 -3.2760e+00 +1.5088e+00 +1.5248e+00 +3.5552e+00 -3.2135e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.440811546e+03 +1.440811546e+03 +1.572991546e+03 +1.321800000e+02 +3.6178e+00 +4.5372e+00 -4.9178e+00 +8.5558e-01 +2.2677e+00 +3.6736e+00 +7.3546e-01 -4.0328e+00 +1.3172e+00 -9.2925e-01 -1.5229e+00 -2.3799e+00 -2.0495e+00 +4.6116e+00 +8.1585e-01 +2.7039e+00 +4.3786e+00 +3.6389e+00 +2.4038e+00 +2.9249e+00
398 +4.981870851e+02 +4.981870851e+02 +6.303670851e+02 +1.321800000e+02 +5.8203e-01 -1.7581e-01 -4.5745e+00 -2.3315e+00 -1.3926e+00 -2.0262e+00 -2.8660e+00 +1.0846e+00 +5.8331e-01 +6.5538e-01 +1.9222e+00 -6.9883e-01 -1.3053e+00 +3.2725e+00 -1.9563e+00 +4.1014e+00 +2.8495e-02 +2.8064e+00 -1.7779e+00 +2.8318e+00
791 +3.450134960e+02 +3.450134960e+02 +4.771934960e+02 +1.321800000e+02 +1.3260e+00 +1.2392e+00 +1.7737e+00 -2.3315e+00 -1.3926e+00 -2.0262e+00 -1.4033e+00 +2.4186e-01 -3.4773e+00 +1.1820e+00 +2.4937e+00 +4.3345e+00 -1.3053e+00 +3.2725e+00 -1.9563e+00 +4.1014e+00 +2.8495e-02 +2.8064e+00 -5.5809e-01 -3.6392e-01
1382 +2.459421348e+02 +2.459421348e+02 +3.781221348e+02 +1.321800000e+02 +4.2290e-01 +1.2392e+00 +1.7737e+00 -1.0436e+00 -8.8419e-01 -1.7544e+00 -1.0881e+00 +1.3871e+00 +2.5265e+00 -4.1729e-01 -6.8888e-01 +1.5017e+00 -1.0100e+00 +4.0783e+00 -3.0917e+00 +2.0552e+00 +1.7004e+00 +2.8064e+00 -5.5809e-01 +2.8318e+00
2168 +1.508280459e+02 +1.508280459e+02 +2.830080459e+02 +1.321800000e+02 +1.3260e+00 +1.2392e+00 +1.7737e+00 -1.0436e+00 -8.8419e-01 -1.7544e+00 -1.0881e+00 +1.2392e+00 +5.8331e-01 -2.4309e-01 -6.8888e-01 +1.9435e+00 -1.0100e+00 +3.2725e+00 -3.0917e+00 +1.5993e+00 +1.7004e+00 +3.1513e+00 -5.5809e-01 -3.6392e-01
3559 +9.973866186e+01 +9.973866186e+01 +2.319186619e+02 +1.321800000e+02 +1.3260e+00 +1.3694e+00 +1.7737e+00 -1.0436e+00 -1.6451e+00 -1.8457e+00 -1.6610e+00 +1.2392e+00 +3.1574e-01 -2.4309e-01 -6.8888e-01 +3.1132e+00 -1.0100e+00 +3.2725e+00 -3.0917e+00 +1.5993e+00 +1.7004e+00 +3.1513e+00 -5.5809e-01 -9.1140e-02
4943 +6.009005895e+01 +6.009005895e+01 +1.922700589e+02 +1.321800000e+02 +1.3260e+00 +1.5113e+00 +1.7737e+00 -1.0436e+00 -1.6451e+00 -1.8457e+00 -1.6610e+00 +6.9778e-01 +3.1574e-01 -2.4309e-01 -2.6732e-01 +2.4017e+00 -1.0100e+00 +3.2725e+00 -3.0917e+00 +2.3495e+00 +1.7004e+00 +3.4522e+00 -1.3485e+00 +4.1315e-01
7514 +3.659167741e+01 +3.659167741e+01 +1.687716774e+02 +1.321800000e+02 +2.5607e-01 +1.5113e+00 +1.7737e+00 -1.0436e+00 -1.6451e+00 -1.8457e+00 -1.6033e+00 +9.1107e-02 +3.1574e-01 -2.4309e-01 +2.1871e-01 +2.5297e+00 -1.0100e+00 +3.2725e+00 -3.0917e+00 +2.3495e+00 +1.7004e+00 +3.4522e+00 -1.3485e+00 +1.0669e+00
9491 +2.430008477e+01 +2.430008477e+01 +1.564800848e+02 +1.321800000e+02 -6.5656e-01 +1.5113e+00 +1.7737e+00 -1.0436e+00 -2.5190e+00 -1.8457e+00 -2.2667e+00 +9.1107e-02 +9.8022e-01 -2.4309e-01 +2.1871e-01 +2.5088e+00 -9.6471e-01 +3.2725e+00 -3.1189e+00 +2.7491e+00 +1.7004e+00 +3.4522e+00 -1.4037e+00 +1.0669e+00
16120 +1.546475089e+01 +1.546475089e+01 +1.476447509e+02 +1.321800000e+02 -2.7619e+00 +5.0720e-01 +2.5214e+00 -1.9995e+00 -2.5334e+00 -1.8809e+00 -3.0280e+00 +9.5652e-02 +2.5315e-01 +4.0252e-01 +7.8248e-01 +2.5286e+00 -9.4610e-01 +3.2823e+00 -3.5731e+00 +3.1897e+00 +1.6404e+00 +3.4755e+00 -1.0132e+00 +1.4326e+00
18093 +9.785519059e+00 +9.785519059e+00 +1.419655191e+02 +1.321800000e+02 -2.7619e+00 +5.0720e-01 +2.5214e+00 -1.9653e+00 -2.5061e+00 -1.8809e+00 -3.0280e+00 +9.5652e-02 +2.5315e-01 +4.0252e-01 +7.8248e-01 +3.0519e+00 -9.6672e-01 +3.2823e+00 -3.5731e+00 +2.7552e+00 +1.6950e+00 +3.4755e+00 -1.3824e+00 +1.4326e+00
55370 +4.958989588e+00 +4.958989588e+00 +1.371389896e+02 +1.321800000e+02 -2.7264e+00 +1.4950e+00 +3.4673e+00 -1.9522e+00 -2.5090e+00 -1.0233e+00 -2.2667e+00 +9.1107e-02 +9.2610e-01 -2.1848e-01 +7.7776e-01 +3.0496e+00 -9.9414e-01 +3.2725e+00 -3.5954e+00 +2.7491e+00 +1.6963e+00 +3.4522e+00 -1.3891e+00 +1.0669e+00
57666 +2.535589256e+00 +2.535589256e+00 +1.347155893e+02 +1.321800000e+02 -3.8209e+00 +1.4811e+00 +3.4673e+00 -1.9522e+00 -2.4906e+00 -1.0445e+00 -2.2667e+00 +9.1107e-02 +9.2836e-01 +4.4416e-01 +7.7776e-01 +3.0496e+00 -9.9414e-01 +3.2795e+00 -3.5954e+00 +2.7491e+00 +1.6963e+00 +3.4522e+00 -1.3891e+00 +1.0669e+00
58242 +2.467892388e+00 +2.467892388e+00 +1.346478924e+02 +1.321800000e+02 -3.8209e+00 +1.4811e+00 +3.4673e+00 -1.9522e+00 -2.4906e+00 -1.0445e+00 -2.2667e+00 +9.1107e-02 +9.2836e-01 +4.4416e-01 +7.7776e-01 +3.0496e+00 -9.9414e-01 +3.2795e+00 -3.5954e+00 +2.7491e+00 +1.6963e+00 +3.4599e+00 -1.3891e+00 +1.0669e+00
95736 +1.438509711e+00 +1.438509711e+00 +1.336185097e+02 +1.321800000e+02 -3.7609e+00 +1.4359e+00 +3.4812e+00 -1.9653e+00 -2.4819e+00 -1.0530e+00 -2.2741e+00 +9.7926e-02 +9.3665e-01 +4.1179e-01 +7.8913e-01 +3.0272e+00 -9.8770e-01 +3.2823e+00 -3.5731e+00 +2.7552e+00 +1.6717e+00 +3.4662e+00 -1.3824e+00 +1.0752e+00
97642 +6.953240164e-01 +6.953240164e-01 +1.328753240e+02 +1.321800000e+02 -3.7609e+00 +1.4695e+00 +3.4812e+00 -1.9653e+00 -2.4779e+00 -1.0530e+00 -2.2741e+00 +9.7926e-02 +9.3665e-01 +4.1179e-01 +7.8913e-01 +3.0289e+00 -9.8770e-01 +3.2823e+00 -3.5731e+00 +2.7402e+00 +1.6717e+00 +3.4662e+00 -1.3824e+00 +1.0752e+00
124800 +6.163340070e-01 +6.163340070e-01 +1.327963340e+02 +1.321800000e+02 -3.7380e+00 +1.4811e+00 +3.4673e+00 -1.9522e+00 -2.4906e+00 -1.0445e+00 -2.2667e+00 +9.1107e-02 +9.2836e-01 +4.0094e-01 +7.8309e-01 +3.0310e+00 -9.7921e-01 +3.2795e+00 -3.5954e+00 +2.7319e+00 +1.6732e+00 +3.4647e+00 -1.3891e+00 +1.0669e+00
139985 +3.583119477e-01 +3.583119477e-01 +1.325383119e+02 +1.321800000e+02 -3.7568e+00 +1.4811e+00 +3.4673e+00 -1.9522e+00 -2.4906e+00 -1.0486e+00 -2.2667e+00 +9.4865e-02 +9.3434e-01 +4.1713e-01 +7.8309e-01 +3.0310e+00 -9.7921e-01 +3.2795e+00 -3.5824e+00 +2.7443e+00 +1.6732e+00 +3.4647e+00 -1.3891e+00 +1.0669e+00
201382 +2.482280463e-01 +2.482280463e-01 +1.324282280e+02 +1.321800000e+02 -3.7669e+00 +1.4811e+00 +3.4673e+00 -1.9653e+00 -2.4906e+00 -1.0445e+00 -2.2741e+00 +9.7926e-02 +9.2836e-01 +4.1179e-01 +7.8913e-01 +3.0310e+00 -9.7921e-01 +3.2795e+00 -3.5904e+00 +2.7319e+00 +1.6732e+00 +3.4647e+00 -1.3891e+00 +1.0669e+00
208517 +1.361411160e-01 +1.361411160e-01 +1.323161411e+02 +1.321800000e+02 -3.7669e+00 +1.4811e+00 +3.4614e+00 -1.9653e+00 -2.4906e+00 -1.0564e+00 -2.2741e+00 +9.7926e-02 +9.2836e-01 +4.1179e-01 +7.9190e-01 +3.0310e+00 -9.8936e-01 +3.2795e+00 -3.5803e+00 +2.7319e+00 +1.6732e+00 +3.4602e+00 -1.3891e+00 +1.0669e+00
228472 +9.201953170e-02 +9.201953170e-02 +1.322720195e+02 +1.321800000e+02 -3.7568e+00 +1.4811e+00 +3.4673e+00 -1.9653e+00 -2.4906e+00 -1.0560e+00 -2.2741e+00 +9.7926e-02 +9.3434e-01 +4.0764e-01 +7.8913e-01 +3.0322e+00 -9.8415e-01 +3.2823e+00 -3.5858e+00 +2.7402e+00 +1.6717e+00 +3.4580e+00 -1.3844e+00 +1.0669e+00
251875 +4.862321722e-02 +4.862321722e-02 +1.322286232e+02 +1.321800000e+02 -3.7610e+00 +1.4829e+00 +3.4648e+00 -1.9653e+00 -2.4946e+00 -1.0560e+00 -2.2741e+00 +9.7926e-02 +9.3046e-01 +4.0764e-01 +7.8968e-01 +3.0322e+00 -9.8625e-01 +3.2816e+00 -3.5866e+00 +2.7402e+00 +1.6717e+00 +3.4591e+00 -1.3850e+00 +1.0669e+00
255279 +3.624287708e-02 +3.624287708e-02 +1.322162429e+02 +1.321800000e+02 -3.7643e+00 +1.4829e+00 +3.4632e+00 -1.9653e+00 -2.4946e+00 -1.0560e+00 -2.2741e+00 +9.7926e-02 +9.3046e-01 +4.0764e-01 +7.8968e-01 +3.0382e+00 -9.8625e-01 +3.2816e+00 -3.5866e+00 +2.7402e+00 +1.6754e+00 +3.4591e+00 -1.3850e+00 +1.0669e+00
292002 +2.147582452e-02 +2.147582452e-02 +1.322014758e+02 +1.321800000e+02 -3.7669e+00 +1.4811e+00 +3.4614e+00 -1.9653e+00 -2.4916e+00 -1.0564e+00 -2.2741e+00 +9.7926e-02 +9.2836e-01 +4.0664e-01 +7.9190e-01 +3.0342e+00 -9.8643e-01 +3.2795e+00 -3.5865e+00 +2.7402e+00 +1.6732e+00 +3.4602e+00 -1.3879e+00 +1.0669e+00
320651 +1.568356697e-02 +1.568356697e-02 +1.321956836e+02 +1.321800000e+02 -3.7609e+00 +1.4811e+00 +3.4614e+00 -1.9653e+00 -2.4906e+00 -1.0560e+00 -2.2740e+00 +9.7926e-02 +9.2836e-01 +4.0879e-01 +7.9405e-01 +3.0352e+00 -9.8415e-01 +3.2787e+00 -3.5858e+00 +2.7384e+00 +1.6717e+00 +3.4582e+00 -1.3864e+00 +1.0646e+00
388177 +8.141853788e-03 +8.141853788e-03 +1.321881419e+02 +1.321800000e+02 -3.7643e+00 +1.4811e+00 +3.4614e+00 -1.9653e+00 -2.4906e+00 -1.0560e+00 -2.2740e+00 +9.7926e-02 +9.2836e-01 +4.0879e-01 +7.9190e-01 +3.0352e+00 -9.8415e-01 +3.2787e+00 -3.5858e+00 +2.7384e+00 +1.6753e+00 +3.4591e+00 -1.3864e+00 +1.0646e+00
425469 +6.258142331e-03 +6.258142331e-03 +1.321862581e+02 +1.321800000e+02 -3.7629e+00 +1.4811e+00 +3.4614e+00 -1.9653e+00 -2.4916e+00 -1.0564e+00 -2.2741e+00 +9.7926e-02 +9.2836e-01 +4.0764e-01 +7.9190e-01 +3.0353e+00 -9.8505e-01 +3.2787e+00 -3.5858e+00 +2.7384e+00 +1.6732e+00 +3.4602e+00 -1.3864e+00 +1.0646e+00
470578 +3.795309414e-03 +3.795309414e-03 +1.321837953e+02 +1.321800000e+02 -3.7643e+00 +1.4811e+00 +3.4614e+00 -1.9653e+00 -2.4916e+00 -1.0560e+00 -2.2740e+00 +9.7926e-02 +9.2836e-01 +4.0879e-01 +7.9190e-01 +3.0353e+00 -9.8643e-01 +3.2787e+00 -3.5858e+00 +2.7384e+00 +1.6732e+00 +3.4591e+00 -1.3864e+00 +1.0646e+00
622036 +1.193257975e-03 +1.193257975e-03 +1.321811933e+02 +1.321800000e+02 -3.7643e+00 +1.4825e+00 +3.4614e+00 -1.9653e+00 -2.4920e+00 -1.0560e+00 -2.2740e+00 +9.7926e-02 +9.2836e-01 +4.0879e-01 +7.9190e-01 +3.0353e+00 -9.8516e-01 +3.2787e+00 -3.5858e+00 +2.7384e+00 +1.6732e+00 +3.4591e+00 -1.3864e+00 +1.0658e+00
706323 +9.766318001e-04 +9.766318001e-04 +1.321809766e+02 +1.321800000e+02 -3.7643e+00 +1.4825e+00 +3.4615e+00 -1.9653e+00 -2.4920e+00 -1.0560e+00 -2.2733e+00 +9.7926e-02 +9.2836e-01 +4.0879e-01 +7.9190e-01 +3.0353e+00 -9.8545e-01 +3.2787e+00 -3.5858e+00 +2.7384e+00 +1.6732e+00 +3.4591e+00 -1.3864e+00 +1.0658e+00
743712 +6.272902039e-04 +6.272902039e-04 +1.321806273e+02 +1.321800000e+02 -3.7643e+00 +1.4825e+00 +3.4614e+00 -1.9653e+00 -2.4920e+00 -1.0560e+00 -2.2740e+00 +9.7780e-02 +9.2836e-01 +4.0879e-01 +7.9190e-01 +3.0360e+00 -9.8547e-01 +3.2784e+00 -3.5858e+00 +2.7384e+00 +1.6732e+00 +3.4591e+00 -1.3864e+00 +1.0658e+00
859823 +2.893591434e-04 +2.893591434e-04 +1.321802894e+02 +1.321800000e+02 -3.7637e+00 +1.4825e+00 +3.4614e+00 -1.9653e+00 -2.4920e+00 -1.0560e+00 -2.2735e+00 +9.7780e-02 +9.2836e-01 +4.0879e-01 +7.9190e-01 +3.0360e+00 -9.8547e-01 +3.2784e+00 -3.5856e+00 +2.7384e+00 +1.6734e+00 +3.4591e+00 -1.3864e+00 +1.0658e+00
965073 +2.272843190e-04 +2.272843190e-04 +1.321802273e+02 +1.321800000e+02 -3.7637e+00 +1.4825e+00 +3.4615e+00 -1.9653e+00 -2.4920e+00 -1.0560e+00 -2.2735e+00 +9.7780e-02 +9.2780e-01 +4.0879e-01 +7.9190e-01 +3.0360e+00 -9.8547e-01 +3.2784e+00 -3.5856e+00 +2.7384e+00 +1.6734e+00 +3.4591e+00 -1.3864e+00 +1.0658e+00
1575544 +1.419234518e-04 +1.419234518e-04 +1.321801419e+02 +1.321800000e+02 -3.7638e+00 +1.4825e+00 +3.4616e+00 -1.9657e+00 -2.4920e+00 -1.0560e+00 -2.2735e+00 +9.7780e-02 +9.2816e-01 +4.0879e-01 +7.9195e-01 +3.0360e+00 -9.8554e-01 +3.2784e+00 -3.5856e+00 +2.7384e+00 +1.6735e+00 +3.4591e+00 -1.3864e+00 +1.0658e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.469136370e+03 +2.469136370e+03 +2.427396370e+03 -4.174000000e+01 +2.4250e+00 -3.0392e+00 +3.3601e+00 -3.9607e+00 +4.7348e+00 +7.3965e-01 -1.6276e+00 +7.4285e-01 +3.6926e-01 +4.6905e-01 -2.4139e+00 +4.0709e+00 +9.8781e-01 -4.7919e+00 +6.0540e-01 -4.1485e+00 -2.0843e+00 -2.7028e+00 +3.6736e+00 -6.6957e-01
398 +4.910221864e+02 +4.910221864e+02 +4.492821864e+02 -4.174000000e+01 -1.8624e+00 -3.2367e+00 -1.0872e+00 -2.0991e+00 -2.0904e+00 +1.8166e+00 +3.8467e+00 +1.1562e+00 +5.5610e-02 +2.9261e-01 -3.1467e+00 +1.9327e+00 +3.3061e+00 -2.4725e+00 -4.7015e+00 -2.4374e+00 -1.7487e+00 +2.2357e+00 -3.2187e-01 +1.8324e+00
794 +3.618004599e+02 +3.618004599e+02 +3.200604599e+02 -4.174000000e+01 +1.0608e-01 -4.6197e+00 +3.3191e+00 +4.6911e+00 +2.9534e+00 +1.8876e+00 +3.8467e+00 +1.1562e+00 +5.5610e-02 +1.0671e+00 -3.1467e+00 +1.9327e+00 -1.5698e+00 -2.6468e+00 -4.2918e+00 +1.6690e+00 -1.9771e+00 +2.0590e+00 +8.3674e-02 +4.9985e+00
1392 +2.255281543e+02 +2.255281543e+02 +1.837881543e+02 -4.174000000e+01 +2.8235e+00 +9.0223e-01 +3.3191e+00 +4.6911e+00 +2.9534e+00 +1.8876e+00 +3.8467e+00 -2.8285e+00 +5.5610e-02 +2.9261e-01 -3.3087e+00 +2.1687e+00 -5.4362e-01 -2.4725e+00 -4.2918e+00 -2.4374e+00 -1.7487e+00 +2.2357e+00 -1.5712e+00 +4.5091e+00
2380 +1.521568992e+02 +1.521568992e+02 +1.104168992e+02 -4.174000000e+01 +2.8235e+00 +9.0223e-01 +3.3191e+00 +4.6911e+00 +2.9534e+00 +1.8876e+00 +3.8795e+00 -2.8285e+00 -2.5651e+00 +2.9562e+00 -4.5881e+00 +2.1687e+00 -5.4362e-01 -2.4725e+00 -4.2918e+00 -1.8042e+00 -1.7487e+00 +2.2357e+00 -1.5712e+00 +4.5091e+00
