% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
28391 +3.714901216e+00 +3.714901216e+00 +9.550349012e+02 +9.513200000e+02 -5.0131e+00 -2.6606e+00 +5.2587e+00 +5.3605e+00 +5.2883e+00 -5.0597e+00 -4.9822e+00 +5.0622e+00 -4.9122e+00 -4.8968e+00 -5.4114e+00 +5.0440e+00 -5.6435e+00 +5.0225e+00 -4.9086e+00 +5.0399e+00 -5.2239e+00 -5.1067e+00 +5.7750e+00 -5.3890e+00
37283 +1.308264229e+00 +1.308264229e+00 +9.526282642e+02 +9.513200000e+02 -4.6694e+00 -5.6854e+00 +4.7249e+00 +4.6649e+00 +4.9455e+00 -5.5107e+00 -5.0323e+00 +5.6852e+00 -5.1892e+00 -4.9886e+00 -5.1879e+00 +4.9941e+00 -5.4002e+00 +6.0507e+00 -5.2896e+00 +5.4908e+00 -5.6525e+00 -5.4984e+00 +5.1760e+00 -5.4366e+00
77242 +7.226490921e-01 +7.226490921e-01 +9.520426491e+02 +9.513200000e+02 -5.3928e+00 -4.7914e+00 +4.6556e+00 +6.2472e+00 +5.6960e+00 -5.0768e+00 -5.3070e+00 +4.9793e+00 -5.2339e+00 -5.4433e+00 -5.0056e+00 +5.3336e+00 -6.4541e+00 +6.1214e+00 -5.3121e+00 +5.4580e+00 -5.7586e+00 -5.1176e+00 +5.3633e+00 -5.2680e+00
77427 +5.746690434e-01 +5.746690434e-01 +9.518946690e+02 +9.513200000e+02 -5.5968e+00 -4.8016e+00 +4.9794e+00 +4.8080e+00 +5.1178e+00 -5.2495e+00 -5.1244e+00 +4.9793e+00 -5.3908e+00 -5.2033e+00 -5.0905e+00 +5.3752e+00 -6.5424e+00 +5.1984e+00 -5.5026e+00 +5.1971e+00 -5.3114e+00 -5.8062e+00 +5.0276e+00 -5.2149e+00
77611 +2.985200497e-01 +2.985200497e-01 +9.516185200e+02 +9.513200000e+02 -5.5968e+00 -4.8016e+00 +4.9794e+00 +5.1325e+00 +5.6960e+00 -5.0768e+00 -5.1244e+00 +4.9793e+00 -5.0022e+00 -5.2856e+00 -5.0056e+00 +5.2776e+00 -6.4541e+00 +5.3482e+00 -5.3430e+00 +5.3581e+00 -5.7586e+00 -5.1176e+00 +5.5094e+00 -5.8601e+00
78168 +7.450775813e-02 +7.450775813e-02 +9.513945078e+02 +9.513200000e+02 -5.0833e+00 -5.2519e+00 +4.9794e+00 +5.1325e+00 +5.6960e+00 -5.0768e+00 -5.3070e+00 +4.9793e+00 -5.2339e+00 -5.8380e+00 -5.0056e+00 +5.3047e+00 -6.8905e+00 +5.1025e+00 -5.5026e+00 +5.2542e+00 -5.3114e+00 -5.1668e+00 +5.5466e+00 -5.4025e+00
78355 +4.830767786e-02 +4.830767786e-02 +9.513683077e+02 +9.513200000e+02 -5.0833e+00 -6.2035e+00 +5.5346e+00 +5.7986e+00 +6.7615e+00 -5.0768e+00 -5.3070e+00 +4.9793e+00 -5.0022e+00 -5.9976e+00 -5.0056e+00 +5.6399e+00 -6.1594e+00 +5.1025e+00 -5.5026e+00 +5.2542e+00 -5.3184e+00 -5.1668e+00 +5.5466e+00 -5.4025e+00
78717 +2.620008027e-02 +2.620008027e-02 +9.513462001e+02 +9.513200000e+02 -5.0833e+00 -6.5195e+00 +4.9794e+00 +5.1325e+00 +5.6960e+00 -5.0768e+00 -5.3070e+00 +5.5109e+00 -5.3908e+00 -6.0503e+00 -6.3774e+00 +5.3047e+00 -6.0734e+00 +5.1114e+00 -5.5026e+00 +5.4265e+00 -6.2856e+00 -5.1176e+00 +6.9152e+00 -5.1488e+00
78906 +1.136868377e-13 +1.136868377e-13 +9.513200000e+02 +9.513200000e+02 -5.7280e+00 -5.1745e+00 +5.5346e+00 +5.7986e+00 +5.3838e+00 -5.9126e+00 -5.3070e+00 +5.1191e+00 -5.2449e+00 -6.1331e+00 -5.2754e+00 +5.6399e+00 -6.4572e+00 +5.4257e+00 -5.2095e+00 +5.1185e+00 -5.3114e+00 -5.1176e+00 +5.5466e+00 -5.4025e+00
% function evaluation | noise-free fitness - Fopt (-1.703300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.910961183e+02 +2.910961183e+02 +1.207661183e+02 -1.703300000e+02 -2.6437e+00 +2.7161e+00 +3.0575e+00 -3.2754e+00 -8.5528e-01 -4.8748e+00 -4.1788e+00 +2.7330e+00 +5.1898e-01 -2.4700e+00 +4.2645e+00 +4.6277e+00 -4.2629e+00 +2.5760e-01 +2.0815e+00 -2.8045e+00 +1.0804e-01 +4.5598e+00 +2.4554e+00 -3.2393e+00
178 +2.140700099e+02 +2.140700099e+02 +4.374000992e+01 -1.703300000e+02 -1.6521e+00 +3.8543e-01 +3.8032e+00 +3.5683e+00 +4.8530e+00 +5.3305e-01 +3.3160e+00 +4.5410e+00 -1.6915e+00 -1.7393e+00 +8.1524e-01 +3.0655e+00 -3.3778e+00 +6.8155e-01 +4.5161e+00 +1.8297e+00 +2.8191e+00 +4.7285e+00 -2.1593e+00 -2.0821e+00
1237 +1.564862631e+02 +1.564862631e+02 -1.384373690e+01 -1.703300000e+02 -4.2653e+00 -3.1663e+00 +4.3757e+00 +2.8694e+00 +2.2319e+00 -3.7706e+00 +3.0821e+00 -1.7352e+00 +2.9150e+00 -3.4639e+00 +4.6198e+00 +9.6170e-01 +8.4938e-01 +2.6185e+00 +3.4978e+00 +3.8571e+00 +4.6619e+00 +3.9221e+00 -4.3998e+00 -2.8450e+00
2298 +8.899672828e+01 +8.899672828e+01 -8.133327172e+01 -1.703300000e+02 -1.7956e-01 -2.7910e+00 +3.8032e+00 +3.5683e+00 -1.5154e+00 -4.1768e+00 +4.7063e+00 +3.1078e+00 +4.6917e-01 -3.4639e+00 +4.6198e+00 +4.5813e+00 -4.9513e+00 +2.0843e+00 +4.9461e+00 +3.8571e+00 +4.6619e+00 +4.8496e+00 -4.7416e+00 -3.0932e+00
3532 +6.271621215e+01 +6.271621215e+01 -1.076137879e+02 -1.703300000e+02 -4.5460e+00 -3.1663e+00 +4.3757e+00 +2.8694e+00 -1.5154e+00 -4.3058e+00 +4.7063e+00 +4.2787e+00 +1.6502e+00 -4.1522e+00 +4.2736e+00 +5.1089e+00 -4.5041e+00 +3.7363e+00 +4.9461e+00 +3.8571e+00 +4.6619e+00 +4.8496e+00 -4.3998e+00 -4.1098e+00
5478 +3.744355166e+01 +3.744355166e+01 -1.328864483e+02 -1.703300000e+02 +5.7129e-01 -4.5081e+00 +4.3757e+00 +4.7600e+00 -4.4482e+00 -4.1390e+00 +4.7063e+00 +4.2787e+00 +3.1305e+00 -4.1522e+00 +4.6312e+00 +4.5813e+00 -4.9513e+00 +3.7493e+00 +4.9461e+00 +4.5512e+00 +4.6619e+00 +4.8496e+00 -4.7416e+00 -5.3616e+00
6858 +2.486213333e+01 +2.486213333e+01 -1.454678667e+02 -1.703300000e+02 -5.0129e+00 -4.5081e+00 +4.3757e+00 +4.7600e+00 -4.4482e+00 -4.4059e+00 +4.7063e+00 +4.5410e+00 +3.1114e+00 -5.3217e+00 +4.6958e+00 +5.0326e+00 -5.4552e+00 +3.7465e+00 +4.9461e+00 +5.1683e+00 +4.6619e+00 +4.8496e+00 -4.7416e+00 -4.8672e+00
8103 +1.320344518e+01 +1.320344518e+01 -1.571265548e+02 -1.703300000e+02 -4.5460e+00 -4.5081e+00 +4.3757e+00 +4.7600e+00 -4.4482e+00 -3.7520e+00 +5.3299e+00 +4.5410e+00 +3.5743e+00 -5.3217e+00 +4.6198e+00 +5.2699e+00 -4.9513e+00 +5.0876e+00 +4.9461e+00 +5.3206e+00 +5.7303e+00 +4.8496e+00 -5.3000e+00 -4.9921e+00
8647 +9.528182446e+00 +9.528182446e+00 -1.608018176e+02 -1.703300000e+02 -4.5460e+00 -4.5081e+00 +4.3922e+00 +4.3223e+00 -4.6869e+00 -4.7002e+00 +4.9864e+00 +4.9438e+00 +3.5309e+00 -5.3217e+00 +4.9390e+00 +5.0326e+00 -5.4552e+00 +5.0876e+00 +4.9461e+00 +5.1683e+00 +5.0286e+00 +4.8496e+00 -5.2851e+00 -5.2956e+00
45171 +5.795532370e+00 +5.795532370e+00 -1.645344676e+02 -1.703300000e+02 -5.4670e+00 -4.7506e+00 +5.4294e+00 +5.7343e+00 -4.6230e+00 -4.3893e+00 +5.1223e+00 +4.3959e+00 +5.4334e+00 -5.4010e+00 +4.7419e+00 +6.5950e+00 -5.7357e+00 +4.9275e+00 +5.2474e+00 +4.9109e+00 +5.1804e+00 +5.9639e+00 -4.9317e+00 -5.2132e+00
45756 +3.442816962e+00 +3.442816962e+00 -1.668871830e+02 -1.703300000e+02 -4.6102e+00 -4.9346e+00 +5.0162e+00 +4.5868e+00 -6.0773e+00 -5.4231e+00 +5.1223e+00 +4.8928e+00 +5.4329e+00 -5.5112e+00 +5.3737e+00 +4.8613e+00 -4.8750e+00 +4.9967e+00 +4.9761e+00 +5.3199e+00 +5.1804e+00 +4.8819e+00 -5.9917e+00 -5.2132e+00
46341 +1.698845958e+00 +1.698845958e+00 -1.686311540e+02 -1.703300000e+02 -5.3856e+00 -5.2320e+00 +5.6983e+00 +5.7343e+00 -4.7267e+00 -4.7143e+00 +5.1177e+00 +4.8928e+00 +5.4329e+00 -5.0540e+00 +5.3384e+00 +6.3210e+00 -5.2304e+00 +4.9275e+00 +4.9761e+00 +5.1292e+00 +5.1804e+00 +5.9639e+00 -5.1428e+00 -5.2132e+00
46724 +1.424010699e+00 +1.424010699e+00 -1.689059893e+02 -1.703300000e+02 -5.3264e+00 -4.9346e+00 +5.6983e+00 +5.7343e+00 -6.2337e+00 -4.9012e+00 +5.1915e+00 +4.8312e+00 +4.8391e+00 -6.4404e+00 +5.4045e+00 +6.5950e+00 -5.7357e+00 +4.9275e+00 +5.4186e+00 +5.2939e+00 +5.5592e+00 +5.9639e+00 -6.6813e+00 -5.2132e+00
56339 +7.291322000e-01 +7.291322000e-01 -1.696008678e+02 -1.703300000e+02 -5.0640e+00 -4.9942e+00 +5.0325e+00 +4.7587e+00 -4.8036e+00 -4.9723e+00 +5.3073e+00 +5.0514e+00 +5.2383e+00 -5.1814e+00 +5.2319e+00 +4.9985e+00 -5.3710e+00 +5.0953e+00 +5.7442e+00 +5.5093e+00 +5.3062e+00 +5.3244e+00 -5.0421e+00 -6.1127e+00
56733 +5.969976519e-01 +5.969976519e-01 -1.697330023e+02 -1.703300000e+02 -4.6676e+00 -5.3392e+00 +5.0325e+00 +5.0646e+00 -5.1206e+00 -4.9723e+00 +5.3147e+00 +5.0514e+00 +5.2383e+00 -5.1814e+00 +5.6345e+00 +5.7731e+00 -4.9920e+00 +5.0953e+00 +5.7442e+00 +5.0944e+00 +5.2190e+00 +6.3116e+00 -4.9797e+00 -6.1127e+00
76758 +2.503993904e-01 +2.503993904e-01 -1.700796006e+02 -1.703300000e+02 -5.4670e+00 -5.2320e+00 +5.6983e+00 +5.7343e+00 -6.0773e+00 -5.4231e+00 +5.1177e+00 +4.8928e+00 +5.4329e+00 -5.5112e+00 +5.0157e+00 +5.6391e+00 -5.7357e+00 +6.0872e+00 +5.7139e+00 +6.0127e+00 +5.3751e+00 +5.9639e+00 -5.1535e+00 -5.5429e+00
77125 +0.000000000e+00 +0.000000000e+00 -1.703300000e+02 -1.703300000e+02 -5.4670e+00 -5.2320e+00 +5.4294e+00 +6.2332e+00 -6.5552e+00 -5.4231e+00 +5.6486e+00 +5.6598e+00 +5.4661e+00 -5.4951e+00 +6.8328e+00 +7.1332e+00 -5.7357e+00 +6.0872e+00 +5.2474e+00 +6.0127e+00 +5.8886e+00 +6.7238e+00 -5.3032e+00 -5.2132e+00
% function evaluation | noise-free fitness - Fopt (4.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.710053994e+02 +3.710053994e+02 +4.123653994e+02 +4.136000000e+01 +3.2364e+00 +3.2901e+00 +3.0109e+00 +3.3795e+00 +4.8267e+00 -4.6895e+00 +1.0071e+00 -2.3501e+00 +3.4839e+00 +1.2958e+00 +4.0386e+00 +4.7174e+00 -3.8421e+00 -2.8618e+00 +1.1277e+00 +4.9236e+00 -1.3462e+00 -3.2463e+00 +3.5667e+00 -4.7104e+00
192 +2.156422123e+02 +2.156422123e+02 +2.570022123e+02 +4.136000000e+01 +3.4260e+00 -3.8656e+00 +3.5655e+00 -2.4648e+00 +4.9519e+00 +2.9100e+00 -3.0954e+00 +2.2114e+00 +1.5550e+00 +3.0965e+00 -3.6932e+00 -1.7011e+00 +6.4085e-01 -1.2436e+00 -8.2556e-01 +3.8673e+00 -1.4396e-01 +4.6156e+00 +3.3710e+00 -4.1581e+00
976 +1.573675283e+02 +1.573675283e+02 +1.987275283e+02 +4.136000000e+01 -3.4053e+00 +1.4778e+00 +1.9981e+00 +4.0581e-01 +3.0486e+00 -1.2274e+00 -3.1785e+00 +3.1204e+00 -1.0928e+00 -2.7936e-01 -2.3656e+00 -2.7362e+00 +4.3951e+00 -2.1590e+00 -4.5034e+00 +4.6385e+00 +4.9268e+00 +1.6441e+00 +3.3314e+00 -4.9616e+00
2527 +9.962466242e+01 +9.962466242e+01 +1.409846624e+02 +4.136000000e+01 -3.4053e+00 +3.0912e+00 -2.8269e+00 +4.5341e+00 -1.3424e+00 +4.4592e+00 +4.9851e+00 +4.0260e+00 -4.7477e+00 +2.7892e+00 -3.2001e+00 -4.9162e+00 +4.7693e+00 -1.5823e+00 -4.6882e+00 +4.1532e+00 +4.9268e+00 +4.6156e+00 +3.9323e+00 -4.9616e+00
3298 +5.629807180e+01 +5.629807180e+01 +9.765807180e+01 +4.136000000e+01 +1.7617e+00 +2.0718e+00 -5.5924e+00 +4.0581e-01 +4.1734e+00 +4.4592e+00 -2.8335e+00 +3.8384e+00 -4.7477e+00 +4.3640e+00 -2.5130e+00 -4.9162e+00 +4.3951e+00 -2.1590e+00 -4.5034e+00 +5.2691e+00 +4.9345e+00 +4.6795e+00 +4.9998e+00 -4.9616e+00
4854 +3.955131191e+01 +3.955131191e+01 +8.091131191e+01 +4.136000000e+01 +1.7617e+00 +2.7805e+00 -4.9272e+00 +4.5341e+00 +4.1734e+00 +4.5690e+00 -3.4561e+00 +3.0401e+00 -4.9956e+00 +4.7571e+00 -3.7334e+00 -5.1614e+00 +5.0284e+00 -2.3016e+00 -4.6882e+00 +5.2691e+00 +4.9268e+00 +4.6795e+00 +5.2076e+00 -4.9616e+00
6809 +2.399260736e+01 +2.399260736e+01 +6.535260736e+01 +4.136000000e+01 +1.7617e+00 +3.9986e+00 -4.9272e+00 +4.5341e+00 +4.4001e+00 +4.5690e+00 -3.4561e+00 +4.9960e+00 -5.8509e+00 +5.3873e+00 -4.9558e+00 -4.9162e+00 +5.0284e+00 -2.3016e+00 -5.3118e+00 +5.2691e+00 +5.8502e+00 +5.0411e+00 +4.9998e+00 -4.9616e+00
8944 +1.522150529e+01 +1.522150529e+01 +5.658150529e+01 +4.136000000e+01 +2.5868e+00 +3.9986e+00 -5.3545e+00 +4.3173e+00 +4.5673e+00 +5.0623e+00 -3.4561e+00 +4.9960e+00 -5.8509e+00 +5.3873e+00 -4.9558e+00 -4.9149e+00 +5.0284e+00 -3.7720e+00 -5.3118e+00 +5.6024e+00 +5.7449e+00 +5.0411e+00 +5.2076e+00 -4.9616e+00
25684 +8.933430265e+00 +8.933430265e+00 +5.029343027e+01 +4.136000000e+01 +4.7630e+00 +4.4456e+00 -3.6084e+00 +4.7361e+00 +5.0671e+00 +4.2029e+00 -4.4368e+00 +4.9803e+00 -4.8205e+00 +5.1366e+00 -5.2467e+00 -4.9120e+00 +4.8351e+00 -5.5170e+00 -4.7122e+00 +4.9737e+00 +5.1033e+00 +5.7951e+00 +5.1741e+00 -5.0893e+00
26253 +6.115957706e+00 +6.115957706e+00 +4.747595771e+01 +4.136000000e+01 +5.2350e+00 +4.9625e+00 -3.8317e+00 +4.7361e+00 +5.4532e+00 +4.2029e+00 -5.0683e+00 +4.9803e+00 -4.8205e+00 +5.1366e+00 -4.8799e+00 -4.9120e+00 +4.8351e+00 -5.5170e+00 -4.9197e+00 +5.3476e+00 +5.1033e+00 +4.9766e+00 +4.9819e+00 -5.0650e+00
27187 +3.450391618e+00 +3.450391618e+00 +4.481039162e+01 +4.136000000e+01 +5.2350e+00 +4.9625e+00 -3.8317e+00 +4.7361e+00 +5.0671e+00 +5.3927e+00 -5.0103e+00 +5.0573e+00 -4.8205e+00 +5.7287e+00 -5.5603e+00 -4.8769e+00 +5.2543e+00 -5.8224e+00 -4.9197e+00 +4.9737e+00 +5.1033e+00 +5.7951e+00 +5.1741e+00 -5.0893e+00
27379 +1.729285082e+00 +1.729285082e+00 +4.308928508e+01 +4.136000000e+01 +5.2401e+00 +4.9625e+00 -4.7243e+00 +5.2743e+00 +5.0671e+00 +5.8804e+00 -4.8252e+00 +4.9803e+00 -4.8205e+00 +5.1366e+00 -5.7905e+00 -4.9925e+00 +4.9004e+00 -5.5170e+00 -5.7031e+00 +5.1445e+00 +5.1033e+00 +5.0660e+00 +5.0964e+00 -5.0650e+00
66364 +1.552312959e+00 +1.552312959e+00 +4.291231296e+01 +4.136000000e+01 +4.8622e+00 +4.5855e+00 -4.7904e+00 +5.9280e+00 +5.4573e+00 +5.2573e+00 -5.0319e+00 +4.9687e+00 -4.8079e+00 +5.1591e+00 -5.1660e+00 -5.2537e+00 +4.9767e+00 -5.4558e+00 -6.6791e+00 +6.1339e+00 +5.5508e+00 +5.7329e+00 +5.0504e+00 -5.8564e+00
75506 +8.368165876e-01 +8.368165876e-01 +4.219681659e+01 +4.136000000e+01 +6.0656e+00 +4.9251e+00 -5.2754e+00 +5.1064e+00 +5.0836e+00 +5.1024e+00 -5.3416e+00 +5.8083e+00 -5.5123e+00 +4.7472e+00 -6.0657e+00 -5.6653e+00 +5.5669e+00 -5.4165e+00 -5.1009e+00 +5.3722e+00 +5.2157e+00 +5.6716e+00 +6.3617e+00 -5.2655e+00
76437 +4.718637462e-01 +4.718637462e-01 +4.183186375e+01 +4.136000000e+01 +5.2160e+00 +5.5702e+00 -4.6657e+00 +5.4808e+00 +5.3484e+00 +5.8804e+00 -5.0989e+00 +4.9803e+00 -5.5626e+00 +5.7287e+00 -6.1410e+00 -5.3989e+00 +5.0443e+00 -5.4517e+00 -6.6074e+00 +5.1445e+00 +5.4587e+00 +5.0660e+00 +5.1741e+00 -5.0893e+00
76987 +4.228352848e-02 +4.228352848e-02 +4.140228353e+01 +4.136000000e+01 +5.2401e+00 +4.9625e+00 -5.0431e+00 +5.4808e+00 +5.0671e+00 +5.8804e+00 -5.0310e+00 +5.7936e+00 -5.4907e+00 +5.1366e+00 -5.1338e+00 -5.3989e+00 +5.2543e+00 -5.5170e+00 -6.2068e+00 +5.3476e+00 +5.2088e+00 +6.0031e+00 +5.0964e+00 -5.0650e+00
77366 +1.421085472e-14 +1.421085472e-14 +4.136000000e+01 +4.136000000e+01 +5.2160e+00 +6.4538e+00 -5.3499e+00 +5.2743e+00 +5.0671e+00 +6.4705e+00 -5.0310e+00 +5.4787e+00 -5.6365e+00 +6.9203e+00 -5.1338e+00 -5.5862e+00 +5.0443e+00 -5.4517e+00 -5.4184e+00 +5.3476e+00 +5.2088e+00 +5.0660e+00 +5.4075e+00 -5.2087e+00
% function evaluation | noise-free fitness - Fopt (2.583700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.891022018e+02 +3.891022018e+02 +6.474722018e+02 +2.583700000e+02 -2.1923e+00 +4.4352e+00 +1.4297e+00 -1.6995e+00 -8.9010e-01 -1.4374e+00 -5.8905e-01 -1.8505e+00 -7.7456e-01 +1.7300e+00 -1.2196e+00 -3.9930e+00 +2.9368e+00 -3.5777e+00 -8.6673e-01 -2.0199e+00 +2.5769e+00 -1.5945e+00 +2.4648e+00 -4.0834e+00
190 +2.353715046e+02 +2.353715046e+02 +4.937415046e+02 +2.583700000e+02 +9.3316e-01 +1.6869e+00 +1.4263e+00 +2.6464e+00 +5.5500e-01 -2.6834e+00 -6.3008e-01 +2.9789e+00 +4.3498e+00 -3.0338e+00 -1.2428e+00 +3.5473e+00 +2.0672e+00 +3.1115e+00 -3.7256e+00 -1.9894e+00 +2.4367e+00 +2.3161e+00 -2.6788e+00 -3.4074e+00
1150 +1.510684531e+02 +1.510684531e+02 +4.094384531e+02 +2.583700000e+02 -7.0241e-01 -2.3824e+00 +2.5166e-01 +8.3158e-01 +3.2183e+00 -2.0212e+00 -2.6953e+00 -3.8162e+00 +5.8827e-02 +1.9927e+00 -4.3177e+00 +2.8954e+00 +3.5523e+00 +4.5576e+00 +4.1513e+00 -2.1525e+00 +3.8859e+00 +4.9691e+00 -4.9388e+00 -4.1113e+00
2487 +9.634464832e+01 +9.634464832e+01 +3.547146483e+02 +2.583700000e+02 -7.8862e-01 +2.3860e+00 +2.5166e-01 +2.6464e+00 +5.5500e-01 -2.6834e+00 -6.3008e-01 +2.9789e+00 +4.5595e+00 -4.2437e+00 -4.3275e+00 +3.6161e+00 +3.6016e+00 +4.5652e+00 +1.2384e+00 -4.7067e+00 +3.8859e+00 +5.6899e+00 -4.9388e+00 -4.5746e+00
3808 +5.731329087e+01 +5.731329087e+01 +3.156832909e+02 +2.583700000e+02 -9.1089e-01 +2.3860e+00 -4.8209e+00 +4.6294e+00 +4.0364e+00 -4.8446e+00 +5.9470e-01 +3.8300e+00 +4.6206e+00 -5.2142e+00 -4.8531e+00 +3.6161e+00 +3.5267e+00 +4.7760e+00 +4.1513e+00 -4.7067e+00 +3.8859e+00 +4.9691e+00 -4.9388e+00 -4.5746e+00
4957 +3.873846490e+01 +3.873846490e+01 +2.971084649e+02 +2.583700000e+02 -7.5671e-01 +3.4339e+00 -3.1966e+00 +3.9249e+00 +4.0364e+00 -4.8982e+00 -4.3866e+00 +2.9789e+00 +4.3498e+00 -5.0844e+00 -5.6829e+00 +4.9240e+00 +3.5258e+00 +4.7760e+00 +4.1513e+00 -4.6642e+00 +4.9209e+00 +4.9691e+00 -5.2650e+00 -4.5746e+00
6504 +2.403019261e+01 +2.403019261e+01 +2.824001926e+02 +2.583700000e+02 -3.7406e+00 +4.7534e+00 -4.8209e+00 +5.3922e+00 +4.0364e+00 -4.7125e+00 -4.9946e+00 +3.7383e+00 +4.9949e+00 -5.2054e+00 -4.3275e+00 +4.9240e+00 +3.6016e+00 +4.8945e+00 +5.0413e+00 -4.6642e+00 +4.7710e+00 +4.9691e+00 -5.0075e+00 -4.5746e+00
7642 +1.180789724e+01 +1.180789724e+01 +2.701778972e+02 +2.583700000e+02 -3.7406e+00 +4.7534e+00 -4.4521e+00 +4.6294e+00 +4.3278e+00 -4.6335e+00 -5.8999e+00 +4.6429e+00 +5.3084e+00 -5.2142e+00 -5.6097e+00 +4.8050e+00 +4.4196e+00 +4.7760e+00 +5.3219e+00 -5.0203e+00 +4.7710e+00 +6.1069e+00 -4.9388e+00 -5.1540e+00
8229 +8.737953233e+00 +8.737953233e+00 +2.671079532e+02 +2.583700000e+02 -3.7406e+00 +4.7534e+00 -4.8209e+00 +5.4193e+00 +4.0364e+00 -4.9965e+00 -4.9946e+00 +4.6740e+00 +4.9949e+00 -5.5564e+00 -5.6097e+00 +4.9240e+00 +4.6662e+00 +4.7760e+00 +5.3219e+00 -4.7067e+00 +4.9988e+00 +5.7413e+00 -5.0075e+00 -5.0477e+00
9546 +5.632604279e+00 +5.632604279e+00 +2.640026043e+02 +2.583700000e+02 -3.9069e+00 +4.8265e+00 -4.8209e+00 +4.6294e+00 +4.9863e+00 -4.8982e+00 -4.9946e+00 +4.6429e+00 +4.6956e+00 -5.5564e+00 -5.6097e+00 +4.9240e+00 +4.6662e+00 +5.5037e+00 +5.3219e+00 -5.2074e+00 +4.9988e+00 +6.3595e+00 -5.0075e+00 -5.1540e+00
73056 +3.822652864e+00 +3.822652864e+00 +2.621926529e+02 +2.583700000e+02 -5.3321e+00 +3.5090e+00 -5.0651e+00 +4.9860e+00 +4.4249e+00 -4.8315e+00 -5.0238e+00 +4.9533e+00 +5.0924e+00 -4.9922e+00 -5.1645e+00 +5.6981e+00 +4.8732e+00 +5.8395e+00 +4.9630e+00 -5.3471e+00 +5.0763e+00 +5.2383e+00 -5.2532e+00 -5.1829e+00
73846 +2.012044983e+00 +2.012044983e+00 +2.603820450e+02 +2.583700000e+02 -5.3321e+00 +3.5090e+00 -5.0651e+00 +4.9860e+00 +5.4005e+00 -4.8315e+00 -5.0238e+00 +5.5128e+00 +5.0924e+00 -5.4637e+00 -5.0563e+00 +5.2536e+00 +5.4109e+00 +5.0429e+00 +5.1831e+00 -5.3860e+00 +5.0763e+00 +5.4603e+00 -5.4584e+00 -5.1151e+00
75180 +1.289149263e+00 +1.289149263e+00 +2.596591493e+02 +2.583700000e+02 -4.2310e+00 +4.7534e+00 -4.8209e+00 +5.4193e+00 +5.2356e+00 -4.9965e+00 -5.2116e+00 +4.9970e+00 +5.2536e+00 -5.2142e+00 -5.5973e+00 +5.6219e+00 +5.0963e+00 +5.2957e+00 +5.1067e+00 -6.0796e+00 +5.4945e+00 +5.8937e+00 -5.5067e+00 -5.4473e+00
75370 +2.840208569e-01 +2.840208569e-01 +2.586540209e+02 +2.583700000e+02 -5.1022e+00 +4.7546e+00 -5.3741e+00 +5.0277e+00 +5.1489e+00 -5.0302e+00 -5.2116e+00 +4.9970e+00 +5.2536e+00 -5.9331e+00 -5.5973e+00 +5.5389e+00 +5.0963e+00 +5.0209e+00 +5.1067e+00 -5.7176e+00 +5.4945e+00 +5.8937e+00 -6.2617e+00 -5.1299e+00
75947 +1.019754709e-01 +1.019754709e-01 +2.584719755e+02 +2.583700000e+02 -4.9051e+00 +5.0903e+00 -5.1121e+00 +5.4766e+00 +5.2870e+00 -5.5052e+00 -5.5188e+00 +4.9970e+00 +5.0982e+00 -5.5564e+00 -5.5973e+00 +5.6219e+00 +5.3526e+00 +5.0209e+00 +5.1067e+00 -5.2176e+00 +5.0436e+00 +5.7413e+00 -5.0075e+00 -5.1540e+00
76134 +9.492191882e-02 +9.492191882e-02 +2.584649219e+02 +2.583700000e+02 -4.9051e+00 +5.0903e+00 -5.1475e+00 +5.3417e+00 +5.1489e+00 -5.0141e+00 -5.2222e+00 +5.2584e+00 +5.2536e+00 -5.9331e+00 -5.3981e+00 +5.5389e+00 +5.0963e+00 +5.0209e+00 +5.1067e+00 -5.2176e+00 +5.0436e+00 +5.7413e+00 -5.0075e+00 -5.1540e+00
76328 +1.523182894e-02 +1.523182894e-02 +2.583852318e+02 +2.583700000e+02 -5.1022e+00 +5.0903e+00 -5.1260e+00 +5.4766e+00 +5.2870e+00 -5.5052e+00 -5.5188e+00 +4.9970e+00 +5.6890e+00 -5.3193e+00 -5.5973e+00 +6.0089e+00 +5.3526e+00 +5.4100e+00 +5.1067e+00 -6.0796e+00 +4.9988e+00 +5.8380e+00 -5.5067e+00 -5.0477e+00
76513 +5.684341886e-14 +5.684341886e-14 +2.583700000e+02 +2.583700000e+02 -5.9284e+00 +5.0903e+00 -5.3741e+00 +5.4017e+00 +5.8476e+00 -5.2495e+00 -5.2116e+00 +5.2584e+00 +5.0421e+00 -5.6270e+00 -5.5973e+00 +5.5389e+00 +5.3526e+00 +5.0209e+00 +5.1024e+00 -5.2176e+00 +5.4945e+00 +6.1094e+00 -6.3023e+00 -5.1299e+00
% function evaluation | noise-free fitness - Fopt (-7.520000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
