% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7377 +1.136868377e-13 +1.136868377e-13 +9.513200000e+02 +9.513200000e+02 -5.1321e+00 -5.5316e+00 +5.5199e+00 +5.4116e+00 +5.3074e+00 -5.1180e+00 -5.2476e+00 +5.0927e+00 -5.3035e+00 -5.0731e+00 -5.5051e+00 +6.5785e+00 -5.3299e+00 +5.0397e+00 -5.6025e+00 +5.7591e+00 -5.1389e+00 -5.7460e+00 +5.0055e+00 -5.2482e+00
% function evaluation | noise-free fitness - Fopt (-1.703300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.392666424e+02 +3.392666424e+02 +1.689366424e+02 -1.703300000e+02 +3.1578e+00 -4.3483e+00 -1.2734e+00 +2.8149e+00 -4.7743e+00 -1.7713e-01 +1.0409e+00 -1.5015e+00 -4.1127e+00 +2.7581e+00 +1.5855e+00 +4.6365e+00 +4.4307e+00 -9.9033e-01 +1.3724e+00 -4.0420e+00 +2.7285e+00 +2.3486e+00 -3.7802e+00 -1.5523e+00
380 +2.018147275e+02 +2.018147275e+02 +3.148472747e+01 -1.703300000e+02 -4.3727e+00 -4.5870e+00 +4.6762e+00 -3.5395e+00 -9.6227e-01 -1.2156e+00 -7.8302e-01 +4.3971e+00 +3.7443e+00 +3.9294e+00 -3.4755e+00 +3.2309e+00 -4.1670e+00 +3.6621e+00 +1.0269e+00 -9.5374e-02 +2.6985e+00 +3.7073e+00 -4.7504e+00 -4.5359e+00
752 +1.382241644e+02 +1.382241644e+02 -3.210583563e+01 -1.703300000e+02 -4.3727e+00 -4.5870e+00 +4.6762e+00 -3.5395e+00 -9.6227e-01 -1.2156e+00 -2.7474e+00 +3.6995e+00 +4.7693e+00 -3.4861e+00 -3.4755e+00 +3.2309e+00 -4.1670e+00 +3.6621e+00 +3.7587e+00 +4.7123e+00 +2.6985e+00 +3.7073e+00 -4.7504e+00 -4.5359e+00
1120 +9.107337747e+01 +9.107337747e+01 -7.925662253e+01 -1.703300000e+02 -4.3727e+00 -4.5870e+00 +3.8139e+00 +2.4451e+00 -1.8838e+00 -1.2165e+00 +3.7875e+00 +4.1094e+00 +4.7693e+00 -3.4861e+00 +1.2798e+00 +2.5920e+00 -3.6986e+00 +2.4429e+00 +4.6223e+00 +4.7123e+00 +4.6111e+00 +3.7073e+00 -4.7504e+00 -4.5359e+00
2010 +6.132758484e+01 +6.132758484e+01 -1.090024152e+02 -1.703300000e+02 -4.3727e+00 -4.5870e+00 +4.0476e+00 +2.4451e+00 -4.5687e+00 -1.2165e+00 +3.7875e+00 +4.3169e+00 +4.7693e+00 -4.9559e+00 +4.9411e-01 +3.2309e+00 -4.1670e+00 +3.6621e+00 +4.6223e+00 +5.1122e+00 +4.6111e+00 +4.4890e+00 -4.7504e+00 -5.4537e+00
2914 +3.649071602e+01 +3.649071602e+01 -1.338392840e+02 -1.703300000e+02 -4.3727e+00 -4.5870e+00 +4.6762e+00 +2.4451e+00 -4.5687e+00 -4.4612e+00 +3.7875e+00 +4.9320e+00 +4.7693e+00 -4.9559e+00 +2.0827e+00 +3.2309e+00 -4.1670e+00 +4.9267e+00 +5.1401e+00 +4.7123e+00 +5.0898e+00 +4.4890e+00 -5.0323e+00 -5.0406e+00
3646 +2.511457051e+01 +2.511457051e+01 -1.452154295e+02 -1.703300000e+02 -5.4820e+00 -4.5870e+00 +5.2847e+00 +2.4451e+00 -4.5687e+00 -5.4409e+00 +3.7875e+00 +4.9320e+00 +4.7693e+00 -4.9559e+00 +2.0827e+00 +3.2309e+00 -5.2844e+00 +4.9267e+00 +5.0429e+00 +5.8562e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.5694e+00
4374 +1.329770727e+01 +1.329770727e+01 -1.570322927e+02 -1.703300000e+02 -5.0008e+00 -4.5870e+00 +4.6762e+00 +4.6088e+00 -4.5687e+00 -4.4837e+00 +4.4878e+00 +4.9320e+00 +4.7693e+00 -4.9559e+00 +2.6496e+00 +5.1434e+00 -5.2844e+00 +4.9267e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
5318 +8.369348365e+00 +8.369348365e+00 -1.619606516e+02 -1.703300000e+02 -5.0008e+00 -4.5870e+00 +5.0782e+00 +4.8710e+00 -4.5687e+00 -4.4837e+00 +4.4878e+00 +4.9320e+00 +5.2143e+00 -4.9559e+00 +3.7003e+00 +5.1434e+00 -5.2844e+00 +4.9267e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
5686 +4.741656224e+00 +4.741656224e+00 -1.655883438e+02 -1.703300000e+02 -5.0008e+00 -4.5870e+00 +5.0782e+00 +4.8795e+00 -5.6296e+00 -4.4837e+00 +4.4878e+00 +4.9320e+00 +5.2143e+00 -4.9559e+00 +4.5680e+00 +5.1434e+00 -5.2844e+00 +4.9267e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
5871 +3.751121255e+00 +3.751121255e+00 -1.665788787e+02 -1.703300000e+02 -5.0008e+00 -4.5870e+00 +5.0782e+00 +4.8710e+00 -5.6296e+00 -4.4837e+00 +4.9724e+00 +4.9320e+00 +5.2143e+00 -4.9559e+00 +4.5680e+00 +5.1434e+00 -5.2844e+00 +4.9267e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0264e+00 -5.0323e+00 -5.9258e+00
6420 +1.736067296e+00 +1.736067296e+00 -1.685939327e+02 -1.703300000e+02 -6.1182e+00 -4.5870e+00 +5.0782e+00 +4.8710e+00 -5.6296e+00 -4.7911e+00 +4.9724e+00 +4.9320e+00 +5.2143e+00 -4.9559e+00 +5.1952e+00 +5.1434e+00 -5.2844e+00 +4.9267e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
6604 +1.031061515e+00 +1.031061515e+00 -1.692989385e+02 -1.703300000e+02 -5.0008e+00 -4.9541e+00 +5.0782e+00 +4.8710e+00 -5.6296e+00 -4.7911e+00 +4.9724e+00 +4.9320e+00 +5.2143e+00 -4.9559e+00 +5.1952e+00 +5.1434e+00 -5.2844e+00 +4.9868e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
6787 +7.014002923e-01 +7.014002923e-01 -1.696285997e+02 -1.703300000e+02 -5.0008e+00 -5.1249e+00 +5.1447e+00 +5.0033e+00 -5.6296e+00 -5.2911e+00 +4.9724e+00 +4.9320e+00 +5.2143e+00 -4.9559e+00 +5.1952e+00 +5.1434e+00 -5.2844e+00 +4.9267e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
6969 +4.107670818e-01 +4.107670818e-01 -1.699192329e+02 -1.703300000e+02 -5.0008e+00 -5.1249e+00 +5.1447e+00 +5.0033e+00 -5.6296e+00 -5.2911e+00 +4.9724e+00 +4.9320e+00 +5.2143e+00 -4.9559e+00 +5.1952e+00 +5.1434e+00 -5.2844e+00 +4.9868e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
7148 +2.518735758e-01 +2.518735758e-01 -1.700781264e+02 -1.703300000e+02 -5.0008e+00 -5.1249e+00 +5.1447e+00 +5.0033e+00 -5.6296e+00 -5.1881e+00 +4.9724e+00 +5.4505e+00 +5.2143e+00 -4.9559e+00 +5.1952e+00 +6.0079e+00 -5.2844e+00 +4.9868e+00 +5.5137e+00 +5.3567e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
7338 +1.883122798e-01 +1.883122798e-01 -1.701416877e+02 -1.703300000e+02 -5.0008e+00 -5.1249e+00 +5.1447e+00 +5.0033e+00 -5.6296e+00 -5.2911e+00 +4.9724e+00 +5.0060e+00 +5.2143e+00 -4.9559e+00 +5.0887e+00 +5.1434e+00 -5.2844e+00 +5.6413e+00 +5.5239e+00 +5.1122e+00 +5.0898e+00 +5.0264e+00 -5.0323e+00 -5.0406e+00
7530 +1.206005415e-01 +1.206005415e-01 -1.702093995e+02 -1.703300000e+02 -5.0008e+00 -5.1249e+00 +5.1447e+00 +5.0033e+00 -5.6296e+00 -5.2911e+00 +4.9724e+00 +5.0060e+00 +5.2143e+00 -5.5296e+00 +5.1952e+00 +5.1434e+00 -5.2844e+00 +4.9868e+00 +5.2854e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.0323e+00 -5.0406e+00
7712 +5.703924543e-02 +5.703924543e-02 -1.702729608e+02 -1.703300000e+02 -5.0008e+00 -5.1249e+00 +5.1447e+00 +5.0033e+00 -5.6296e+00 -5.2911e+00 +4.9724e+00 +5.0060e+00 +5.2143e+00 -5.9468e+00 +5.1952e+00 +5.1434e+00 -5.2844e+00 +5.4896e+00 +5.5137e+00 +5.1122e+00 +5.0898e+00 +5.0408e+00 -5.1403e+00 -5.0406e+00
7893 +5.684341886e-14 +5.684341886e-14 -1.703300000e+02 -1.703300000e+02 -5.0008e+00 -5.1249e+00 +5.1447e+00 +5.0033e+00 -5.6296e+00 -5.2911e+00 +5.6113e+00 +5.0060e+00 +5.2143e+00 -5.2690e+00 +5.1952e+00 +5.1434e+00 -5.2844e+00 +5.6413e+00 +5.8474e+00 +5.1122e+00 +5.0898e+00 +5.0264e+00 -5.0323e+00 -5.0406e+00
% function evaluation | noise-free fitness - Fopt (4.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.447911372e+02 +3.447911372e+02 +3.861511372e+02 +4.136000000e+01 -4.9109e+00 +2.4562e+00 -4.8201e+00 +3.4059e+00 +2.8758e+00 -1.7742e+00 +3.0464e+00 -2.7663e+00 -4.1843e+00 +3.2023e+00 +3.9871e+00 -3.8123e+00 +1.9187e+00 -4.2717e+00 -1.3587e+00 +4.1153e+00 +1.1725e+00 -2.6488e+00 -2.2756e+00 -6.4806e-01
398 +2.221703440e+02 +2.221703440e+02 +2.635303440e+02 +4.136000000e+01 -1.8936e+00 -1.4578e+00 -4.8996e+00 +5.5325e-02 +4.5689e+00 +1.8725e+00 -1.2542e+00 +3.8007e+00 +1.7094e+00 -2.6226e+00 -7.5210e-01 -4.1942e+00 +2.1288e+00 -9.3909e-01 -4.1753e+00 +5.2535e-01 +4.8435e+00 +4.5548e+00 +3.6142e+00 -4.7774e-01
792 +1.401550712e+02 +1.401550712e+02 +1.815150712e+02 +4.136000000e+01 +4.3665e+00 -3.7134e+00 +1.7006e+00 +4.7460e+00 +3.3211e+00 +3.5535e+00 -4.4800e+00 +3.0047e+00 -1.9938e+00 -1.6802e+00 -3.6944e+00 -4.8119e+00 +3.7138e+00 -2.9937e+00 -3.2482e+00 +6.9532e-01 +4.8435e+00 +4.5548e+00 +3.6142e+00 -4.1369e+00
1581 +8.289572639e+01 +8.289572639e+01 +1.242557264e+02 +4.136000000e+01 +4.3665e+00 -1.3740e+00 -4.9127e+00 +4.7460e+00 +3.3211e+00 +3.5535e+00 -4.4800e+00 +3.0047e+00 -4.0649e+00 +3.2913e+00 -3.6944e+00 -4.8119e+00 +3.7138e+00 -2.9937e+00 -3.2482e+00 +4.9064e+00 +4.8435e+00 +4.5548e+00 +3.6142e+00 -4.1369e+00
2165 +5.499746864e+01 +5.499746864e+01 +9.635746864e+01 +4.136000000e+01 +4.3665e+00 +4.4759e+00 -2.1699e+00 +4.7460e+00 +3.3423e+00 +3.5535e+00 -4.4800e+00 +3.0047e+00 -4.0649e+00 +4.1357e+00 -3.6944e+00 -4.8119e+00 +3.8585e+00 -3.2226e+00 -4.7311e+00 +5.7732e+00 +4.8435e+00 +4.7908e+00 +3.9632e+00 -4.8275e+00
3143 +3.910724953e+01 +3.910724953e+01 +8.046724953e+01 +4.136000000e+01 +4.3665e+00 +4.9461e+00 -2.2578e+00 +4.7460e+00 +3.3211e+00 +4.5498e+00 -4.4800e+00 +3.0047e+00 -4.0649e+00 +4.1357e+00 -4.4625e+00 -4.8119e+00 +4.6266e+00 -3.2226e+00 -4.7311e+00 +5.7732e+00 +4.8435e+00 +4.7908e+00 +4.8196e+00 -4.8275e+00
3928 +2.134074735e+01 +2.134074735e+01 +6.270074735e+01 +4.136000000e+01 +4.3665e+00 +4.9461e+00 -4.8996e+00 +4.7460e+00 +3.3211e+00 +4.5498e+00 -4.4800e+00 +3.5390e+00 -4.0649e+00 +5.4710e+00 -4.4625e+00 -4.8119e+00 +4.6266e+00 -4.8594e+00 -4.7311e+00 +5.5867e+00 +5.3971e+00 +4.7908e+00 +4.8196e+00 -4.9856e+00
4910 +1.466480947e+01 +1.466480947e+01 +5.602480947e+01 +4.136000000e+01 +4.3665e+00 +4.9461e+00 -5.1581e+00 +4.7460e+00 +3.3211e+00 +5.0356e+00 -4.4800e+00 +4.1303e+00 -4.0649e+00 +5.4710e+00 -4.7767e+00 -5.4613e+00 +4.6266e+00 -5.0071e+00 -5.2557e+00 +5.5867e+00 +5.3971e+00 +4.8451e+00 +4.8196e+00 -4.9856e+00
5497 +9.236735090e+00 +9.236735090e+00 +5.059673509e+01 +4.136000000e+01 +4.3665e+00 +5.1436e+00 -5.1581e+00 +4.7460e+00 +3.9008e+00 +5.0356e+00 -4.4800e+00 +4.5179e+00 -4.0649e+00 +5.4710e+00 -6.0319e+00 -5.4613e+00 +5.2447e+00 -5.0071e+00 -5.2877e+00 +5.5867e+00 +5.3971e+00 +4.7908e+00 +5.0570e+00 -4.9856e+00
6082 +6.034905054e+00 +6.034905054e+00 +4.739490505e+01 +4.136000000e+01 +4.9737e+00 +4.9461e+00 -5.1581e+00 +4.8780e+00 +3.9008e+00 +5.0356e+00 -4.4800e+00 +4.5179e+00 -4.3774e+00 +6.1565e+00 -6.0319e+00 -5.4613e+00 +5.2447e+00 -5.0071e+00 -5.2877e+00 +5.5867e+00 +6.1963e+00 +5.2470e+00 +5.0570e+00 -4.9856e+00
7059 +2.745095010e+00 +2.745095010e+00 +4.410509501e+01 +4.136000000e+01 +4.9737e+00 +4.9461e+00 -5.1581e+00 +4.9178e+00 +4.2458e+00 +5.0356e+00 -4.5485e+00 +4.8985e+00 -5.0689e+00 +6.1565e+00 -6.0319e+00 -5.4613e+00 +5.2447e+00 -5.0071e+00 -5.2877e+00 +5.5867e+00 +6.1963e+00 +5.2470e+00 +5.0570e+00 -4.9856e+00
7257 +1.997229206e+00 +1.997229206e+00 +4.335722921e+01 +4.136000000e+01 +4.9737e+00 +5.1436e+00 -5.1581e+00 +4.7460e+00 +4.2458e+00 +5.0356e+00 -5.1625e+00 +4.8985e+00 -5.0689e+00 +6.1565e+00 -6.0319e+00 -5.4613e+00 +5.2447e+00 -5.0071e+00 -5.2877e+00 +5.5867e+00 +6.1963e+00 +5.2470e+00 +5.0570e+00 -4.9856e+00
7651 +1.581820628e+00 +1.581820628e+00 +4.294182063e+01 +4.136000000e+01 +4.9737e+00 +5.1436e+00 -5.1581e+00 +4.9178e+00 +4.3022e+00 +5.0356e+00 -5.5144e+00 +4.9313e+00 -5.0689e+00 +6.1565e+00 -6.0319e+00 -5.4613e+00 +5.2447e+00 -5.0071e+00 -5.2877e+00 +5.5867e+00 +6.1963e+00 +5.2470e+00 +5.0570e+00 -4.9856e+00
9018 +3.339650345e-01 +3.339650345e-01 +4.169396503e+01 +4.136000000e+01 +5.1946e+00 +5.1436e+00 -5.1581e+00 +4.9178e+00 +4.8671e+00 +5.0356e+00 -5.5144e+00 +5.7169e+00 -5.0689e+00 +6.1565e+00 -6.0319e+00 -5.4613e+00 +5.2447e+00 -5.2939e+00 -5.2877e+00 +5.5867e+00 +6.3723e+00 +5.0647e+00 +5.0570e+00 -5.8368e+00
9418 +2.157229261e-01 +2.157229261e-01 +4.157572293e+01 +4.136000000e+01 +5.1946e+00 +5.1436e+00 -5.2517e+00 +5.6445e+00 +4.8671e+00 +5.0356e+00 -5.5144e+00 +5.7169e+00 -5.0689e+00 +6.1565e+00 -6.0319e+00 -5.4613e+00 +5.2447e+00 -5.2939e+00 -5.2877e+00 +5.5867e+00 +6.1963e+00 +5.0647e+00 +5.0570e+00 -5.8368e+00
9608 +7.105427358e-14 +7.105427358e-14 +4.136000000e+01 +4.136000000e+01 +5.1946e+00 +5.1436e+00 -5.2517e+00 +5.6445e+00 +5.2173e+00 +5.0356e+00 -5.5144e+00 +5.7169e+00 -5.0689e+00 +6.1565e+00 -6.0319e+00 -5.4613e+00 +5.2447e+00 -5.0071e+00 -5.2877e+00 +5.5867e+00 +6.1963e+00 +5.2470e+00 +5.0570e+00 -5.8368e+00
% function evaluation | noise-free fitness - Fopt (2.583700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.692606864e+02 +3.692606864e+02 +6.276306864e+02 +2.583700000e+02 +2.3689e+00 -5.3416e-02 +7.2061e-03 -2.9338e+00 +2.0921e+00 -3.8742e+00 +3.1733e+00 +2.1447e+00 +1.6917e+00 -3.0858e+00 +2.3875e+00 -3.1627e+00 +4.1693e+00 -7.0275e-01 -4.9365e+00 +1.1543e-01 +4.8929e+00 +4.6215e+00 -2.6188e+00 +4.6190e+00
385 +2.137438071e+02 +2.137438071e+02 +4.721138071e+02 +2.583700000e+02 -2.9858e+00 +2.6604e+00 -3.6561e+00 +2.3664e-01 +2.4870e-01 -4.0633e+00 -6.0378e-01 +3.5679e+00 +1.8606e+00 +7.6901e-01 +1.2076e+00 +3.0396e+00 +1.0422e+00 +3.2307e+00 +2.4678e+00 -1.4259e+00 +2.5616e+00 -9.8936e-02 -4.3667e+00 -4.8986e+00
757 +1.320717036e+02 +1.320717036e+02 +3.904417036e+02 +2.583700000e+02 -9.3242e-01 +2.6604e+00 -3.6561e+00 +2.3664e-01 +2.4870e-01 -4.0633e+00 -6.0378e-01 +3.5679e+00 +4.6005e+00 -4.8358e+00 -2.8037e+00 +3.7784e+00 +4.3718e+00 +4.4608e+00 +9.7891e-01 -4.9655e+00 +2.0719e+00 +4.9583e+00 -3.1027e+00 -3.3565e+00
1128 +9.439961019e+01 +9.439961019e+01 +3.527696102e+02 +2.583700000e+02 -2.9858e+00 +2.6604e+00 -3.6561e+00 +2.3664e-01 +2.4870e-01 -4.0633e+00 -6.0378e-01 +3.5679e+00 +4.6005e+00 -4.8358e+00 -2.8037e+00 +3.7784e+00 +4.3718e+00 +4.4608e+00 +9.7891e-01 -4.9655e+00 +4.9773e+00 +4.9583e+00 -3.1027e+00 -4.8986e+00
1849 +6.288678978e+01 +6.288678978e+01 +3.212567898e+02 +2.583700000e+02 -2.9858e+00 +2.6604e+00 -3.6561e+00 +2.0008e+00 +2.4870e-01 -4.0633e+00 -9.6875e-01 +3.3314e+00 +4.6005e+00 -4.8358e+00 -2.8037e+00 +3.7784e+00 +4.3718e+00 +4.4608e+00 +3.7902e+00 -4.9655e+00 +4.9773e+00 +4.9583e+00 -4.6193e+00 -4.8986e+00
3519 +3.955239698e+01 +3.955239698e+01 +2.979223970e+02 +2.583700000e+02 -3.3939e+00 +2.6604e+00 -4.1060e+00 +3.0949e+00 +2.4870e-01 -4.0633e+00 -3.1931e+00 +3.5679e+00 +4.6848e+00 -4.8358e+00 -4.0066e+00 +4.8312e+00 +5.0391e+00 +4.4608e+00 +4.2030e+00 -4.9655e+00 +4.9989e+00 +4.9583e+00 -4.7617e+00 -5.2063e+00
5716 +2.415213596e+01 +2.415213596e+01 +2.825221360e+02 +2.583700000e+02 -2.9858e+00 +3.0132e+00 -4.1060e+00 +3.0949e+00 +2.4870e-01 -4.4443e+00 -3.6554e+00 +4.4760e+00 +5.2413e+00 -4.8358e+00 -4.5145e+00 +5.1948e+00 +5.0391e+00 +5.5488e+00 +4.9056e+00 -5.1978e+00 +4.9989e+00 +4.9583e+00 -4.9655e+00 -5.2063e+00
7373 +1.544479975e+01 +1.544479975e+01 +2.738147997e+02 +2.583700000e+02 -4.9058e+00 +3.0132e+00 -5.2404e+00 +3.7514e+00 +6.0020e-01 -4.4263e+00 -4.1609e+00 +4.7636e+00 +5.2413e+00 -4.8358e+00 -5.1843e+00 +5.1948e+00 +5.0391e+00 +5.5488e+00 +4.9993e+00 -5.1978e+00 +4.9989e+00 +4.9583e+00 -5.4334e+00 -5.2063e+00
9410 +9.880661359e+00 +9.880661359e+00 +2.682506614e+02 +2.583700000e+02 -4.9058e+00 +3.0132e+00 -5.2404e+00 +4.1901e+00 +1.3590e+00 -5.6591e+00 -4.9346e+00 +5.8694e+00 +5.2413e+00 -5.4617e+00 -5.1843e+00 +5.1948e+00 +5.0391e+00 +5.5488e+00 +4.9993e+00 -5.8125e+00 +5.6055e+00 +4.9583e+00 -5.4334e+00 -5.2063e+00
17964 +5.933905195e+00 +5.933905195e+00 +2.643039052e+02 +2.583700000e+02 -2.8585e+00 +5.4789e+00 -4.8814e+00 +5.2394e+00 +5.1832e+00 -5.3734e+00 -3.2501e+00 +5.8928e+00 +5.0567e+00 -5.3478e+00 -5.3048e+00 +5.2923e+00 +5.7191e+00 +5.4778e+00 +4.9962e+00 -5.0146e+00 +5.1462e+00 +5.5824e+00 -5.7837e+00 -5.1372e+00
18354 +2.390386041e+00 +2.390386041e+00 +2.607603860e+02 +2.583700000e+02 -3.7524e+00 +5.6589e+00 -4.8814e+00 +5.4058e+00 +5.1832e+00 -5.2551e+00 -4.5806e+00 +5.8928e+00 +5.0567e+00 -5.9796e+00 -5.3048e+00 +6.5943e+00 +4.9759e+00 +5.4778e+00 +4.9962e+00 -5.0137e+00 +5.1462e+00 +5.5824e+00 -5.7171e+00 -5.1372e+00
18936 +1.318973296e+00 +1.318973296e+00 +2.596889733e+02 +2.583700000e+02 -4.7204e+00 +5.6589e+00 -4.8814e+00 +5.4058e+00 +5.1832e+00 -5.2551e+00 -4.5806e+00 +5.8928e+00 +5.0567e+00 -5.9796e+00 -5.3048e+00 +5.4966e+00 +5.7191e+00 +5.4778e+00 +4.9962e+00 -5.0146e+00 +5.1462e+00 +5.5824e+00 -5.7171e+00 -5.1372e+00
19130 +9.295188006e-01 +9.295188006e-01 +2.592995188e+02 +2.583700000e+02 -4.1943e+00 +5.6589e+00 -5.4533e+00 +5.4058e+00 +5.1832e+00 -5.2551e+00 -5.1256e+00 +5.8928e+00 +5.0567e+00 -5.9796e+00 -5.3048e+00 +6.5943e+00 +4.9759e+00 +5.4778e+00 +4.9962e+00 -5.0137e+00 +5.1462e+00 +5.5824e+00 -5.7171e+00 -5.1372e+00
19327 +2.796007664e-01 +2.796007664e-01 +2.586496008e+02 +2.583700000e+02 -4.7204e+00 +5.6589e+00 -5.4533e+00 +5.4058e+00 +5.1832e+00 -5.2551e+00 -5.1256e+00 +5.8928e+00 +5.0567e+00 -5.9796e+00 -5.3048e+00 +6.5943e+00 +5.1829e+00 +5.4778e+00 +5.3935e+00 -5.0137e+00 +5.1462e+00 +5.5824e+00 -5.7171e+00 -5.1372e+00
28659 +8.623612072e-02 +8.623612072e-02 +2.584562361e+02 +2.583700000e+02 -5.0022e+00 +5.0260e+00 -5.4412e+00 +5.1978e+00 +5.4790e+00 -4.9772e+00 -4.9785e+00 +5.5317e+00 +5.5900e+00 -5.5447e+00 -5.0529e+00 +6.0839e+00 +5.0270e+00 +5.1546e+00 +5.7462e+00 -5.3893e+00 +5.0353e+00 +5.5915e+00 -5.3738e+00 -5.6667e+00
37104 +4.216126625e-02 +4.216126625e-02 +2.584121613e+02 +2.583700000e+02 -5.7663e+00 +5.2410e+00 -5.3589e+00 +5.0310e+00 +5.5142e+00 -5.3985e+00 -5.8480e+00 +6.3982e+00 +5.7300e+00 -5.1275e+00 -5.4619e+00 +4.9889e+00 +5.0423e+00 +5.5414e+00 +6.1635e+00 -5.0989e+00 +5.6654e+00 +5.4671e+00 -5.1004e+00 -5.4219e+00
37290 +1.136868377e-13 +1.136868377e-13 +2.583700000e+02 +2.583700000e+02 -5.7663e+00 +5.2410e+00 -5.3589e+00 +5.0111e+00 +5.5142e+00 -5.3985e+00 -5.8480e+00 +6.3982e+00 +5.7300e+00 -5.1275e+00 -5.4619e+00 +5.1780e+00 +5.0423e+00 +5.1124e+00 +5.3099e+00 -5.0989e+00 +5.2257e+00 +5.4611e+00 -5.2283e+00 -5.4219e+00
% function evaluation | noise-free fitness - Fopt (-7.520000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.697683537e+02 +3.697683537e+02 +3.622483537e+02 -7.520000000e+00 -1.3341e+00 +2.7598e+00 -2.8343e+00 +4.1083e+00 +2.0801e+00 +2.1234e+00 -1.8747e+00 -2.0909e+00 -3.3797e+00 -7.8119e-01 +1.2984e+00 -3.5462e+00 +2.5132e+00 -4.0370e+00 -1.4497e+00 +1.5141e+00 +2.1123e+00 +4.6615e+00 +4.5460e+00 -4.2841e+00
384 +1.816628709e+02 +1.816628709e+02 +1.741428709e+02 -7.520000000e+00 -3.0867e+00 +1.6619e+00 -3.9936e+00 +4.2002e+00 -7.7493e-01 +1.6624e+00 +4.3848e+00 -4.6316e+00 -4.7162e+00 +2.9031e+00 +4.5404e+00 -2.4306e+00 +3.2298e+00 -1.9563e+00 +3.2196e+00 +3.6365e+00 +4.9554e+00 -4.6685e+00 -2.3548e+00 -1.3631e+00
726 +1.330311330e+02 +1.330311330e+02 +1.255111330e+02 -7.520000000e+00 +1.3723e+00 +1.1569e+00 -3.7512e+00 -2.6801e+00 +3.3206e+00 -1.1858e+00 +4.4679e+00 -4.0908e+00 -1.6916e+00 +2.7107e+00 +4.9968e+00 -2.4306e+00 +3.2298e+00 -1.9563e+00 +3.2196e+00 +3.6365e+00 +4.9554e+00 -4.6685e+00 -3.5578e+00 -3.3746e+00
905 +9.487506752e+01 +9.487506752e+01 +8.735506752e+01 -7.520000000e+00 +3.5477e+00 +4.9541e+00 +2.7091e+00 -3.7322e+00 +1.2507e+00 -4.7992e+00 +3.8636e+00 -2.6787e+00 -4.7162e+00 +2.9031e+00 +4.5404e+00 -2.4306e+00 +3.2298e+00 -1.9563e+00 +3.2196e+00 +3.6365e+00 +4.9554e+00 -4.6685e+00 -3.5578e+00 -4.9967e+00
1992 +6.217407293e+01 +6.217407293e+01 +5.465407293e+01 -7.520000000e+00 +3.5477e+00 +4.9541e+00 +2.8697e+00 -3.7322e+00 +2.0118e+00 -4.7992e+00 +3.8636e+00 -4.6316e+00 -4.7162e+00 +3.7290e+00 +4.9968e+00 -2.4306e+00 +4.1417e+00 -4.1931e+00 +3.2196e+00 +4.9343e+00 +4.9554e+00 -4.6685e+00 -3.5578e+00 -4.9967e+00
3428 +3.520855153e+01 +3.520855153e+01 +2.768855153e+01 -7.520000000e+00 +3.5477e+00 +4.9541e+00 +2.8697e+00 -3.7322e+00 +2.7305e+00 -4.7992e+00 +4.5276e+00 -5.5021e+00 -4.7162e+00 +3.7290e+00 +4.9968e+00 -3.5207e+00 +4.8877e+00 -4.1931e+00 +4.0582e+00 +4.9343e+00 +6.0814e+00 -5.0673e+00 -4.5454e+00 -4.9967e+00
4159 +2.490442895e+01 +2.490442895e+01 +1.738442895e+01 -7.520000000e+00 +3.5477e+00 +4.8820e+00 +2.8697e+00 -3.7322e+00 +2.7305e+00 -4.7992e+00 +4.5276e+00 -5.5021e+00 -4.7162e+00 +4.0578e+00 +4.9968e+00 -3.5207e+00 +4.8877e+00 -4.4661e+00 +4.8025e+00 +4.9343e+00 +6.0814e+00 -5.0673e+00 -5.8312e+00 -4.9967e+00
