% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
8578 +6.141788965e+01 +6.141788965e+01 +1.935978896e+02 +1.321800000e+02 +2.7505e+00 +2.4194e+00 +3.4333e+00 -2.7400e+00 +1.0049e+00 -2.5844e-01 +1.4502e+00 +3.7238e-02 +3.2648e-01 +4.7401e-01 -2.2545e-01 +2.5087e+00 -3.3472e-01 +2.8132e+00 +3.1770e+00 +3.8293e+00 +1.7121e+00 +3.4350e+00 +1.3469e+00 +7.9428e-01
78469 +3.929806255e+01 +3.929806255e+01 +1.714780625e+02 +1.321800000e+02 +1.7769e+00 -2.7289e-01 +3.3671e+00 -2.3092e-01 +1.6776e+00 -1.9618e-01 +1.5778e+00 +7.6891e-01 +8.7745e-01 +4.2145e-01 +2.3195e-01 +3.0707e+00 +9.7154e-01 +2.8721e+00 +3.5710e+00 +3.1655e+00 +1.2568e+00 +3.4968e+00 +1.0351e+00 +1.0982e+00
81462 +2.366014057e+01 +2.366014057e+01 +1.558401406e+02 +1.321800000e+02 +1.7769e+00 +5.6249e-01 +3.3671e+00 -2.3092e-01 +1.6776e+00 -1.9618e-01 +2.2684e+00 +7.6891e-01 +9.2958e-01 +4.2145e-01 +2.3195e-01 +3.0707e+00 +9.7154e-01 +3.2738e+00 +3.5710e+00 +3.1655e+00 +1.6742e+00 +3.8237e+00 +1.3849e+00 +1.0982e+00
90979 +1.459641190e+01 +1.459641190e+01 +1.467764119e+02 +1.321800000e+02 +2.7442e+00 +5.1389e-01 +3.4193e+00 -2.8362e+00 +1.6146e+00 -1.0502e+00 +1.5505e+00 -5.7914e-01 +9.1318e-01 +4.2816e-01 +2.0604e-01 +3.0531e+00 +9.8359e-01 +3.3078e+00 +3.1775e+00 +2.3370e+00 +1.6676e+00 +3.8178e+00 +1.3732e+00 +1.0582e+00
148556 +9.889238777e+00 +9.889238777e+00 +1.420692388e+02 +1.321800000e+02 +3.7435e+00 +1.4707e+00 +3.4243e+00 -1.9848e+00 +1.6603e+00 -1.0502e+00 +1.5505e+00 +9.2680e-02 +9.1630e-01 -2.0662e-01 +2.0604e-01 +3.0531e+00 +4.9897e-01 +3.3078e+00 +3.5859e+00 +2.7418e+00 +1.6676e+00 +3.7982e+00 +1.3732e+00 +7.5038e-01
159340 +5.697182808e+00 +5.697182808e+00 +1.378771828e+02 +1.321800000e+02 +3.7047e+00 +1.4892e+00 +3.4410e+00 -1.0581e+00 +1.6663e+00 -1.0401e+00 +2.2684e+00 +1.1177e-01 +9.2958e-01 +4.2145e-01 +7.8027e-01 +3.0447e+00 +9.7154e-01 +3.2738e+00 +3.5710e+00 +2.7390e+00 +1.6742e+00 +3.4616e+00 +1.3849e+00 +1.0982e+00
228264 +3.894310057e+00 +3.894310057e+00 +1.360743101e+02 +1.321800000e+02 +3.7047e+00 +1.4892e+00 +3.4410e+00 -1.0581e+00 +2.4890e+00 -1.0401e+00 +2.2711e+00 +1.1177e-01 +9.2958e-01 +4.2145e-01 +7.8027e-01 +3.0447e+00 +9.7154e-01 +3.2738e+00 +3.5710e+00 +2.7390e+00 +1.6742e+00 +3.4616e+00 +1.3849e+00 +1.3763e+00
264373 +2.489556384e+00 +2.489556384e+00 +1.346695564e+02 +1.321800000e+02 +3.7210e+00 +1.4892e+00 +3.4410e+00 -1.9731e+00 +2.4620e+00 -1.0455e+00 +2.2684e+00 +8.6530e-02 +9.2958e-01 +4.2145e-01 +7.7093e-01 +3.0447e+00 +9.7154e-01 +3.2738e+00 +3.5710e+00 +2.7390e+00 +1.6742e+00 +3.4616e+00 +1.3849e+00 +1.0505e+00
271665 +1.574321050e+00 +1.574321050e+00 +1.337543210e+02 +1.321800000e+02 +3.7210e+00 +1.4892e+00 +3.4550e+00 -1.9731e+00 +2.4636e+00 -1.0455e+00 +2.2722e+00 +8.6530e-02 +9.2098e-01 +4.2145e-01 +7.8027e-01 +3.0447e+00 +9.7154e-01 +3.2797e+00 +3.5710e+00 +2.7390e+00 +1.6742e+00 +3.4616e+00 +1.3849e+00 +1.0630e+00
335974 +9.051885260e-01 +9.051885260e-01 +1.330851885e+02 +1.321800000e+02 +3.7550e+00 +1.4892e+00 +3.4410e+00 -1.9417e+00 +2.4838e+00 -1.0553e+00 +2.2734e+00 +1.0552e-01 +9.1630e-01 +4.2145e-01 +7.8027e-01 +3.0447e+00 +9.8222e-01 +3.2738e+00 +3.5766e+00 +2.7390e+00 +1.6742e+00 +3.4650e+00 +1.3867e+00 +1.0653e+00
358838 +6.082406527e-01 +6.082406527e-01 +1.327882407e+02 +1.321800000e+02 +3.7518e+00 +1.4707e+00 +3.4431e+00 -1.9833e+00 +2.4838e+00 -1.0553e+00 +2.2734e+00 +1.0552e-01 +9.1630e-01 +4.0440e-01 +7.8027e-01 +3.0423e+00 +9.8222e-01 +3.2755e+00 +3.5859e+00 +2.7418e+00 +1.6676e+00 +3.4616e+00 +1.3867e+00 +1.0648e+00
430046 +3.914094347e-01 +3.914094347e-01 +1.325714094e+02 +1.321800000e+02 +3.7518e+00 +1.4797e+00 +3.4483e+00 -1.9664e+00 +2.4864e+00 -1.0553e+00 +2.2734e+00 +9.2680e-02 +9.1630e-01 +4.0440e-01 +7.8027e-01 +3.0423e+00 +9.8222e-01 +3.2755e+00 +3.5827e+00 +2.7390e+00 +1.6676e+00 +3.4615e+00 +1.3849e+00 +1.0653e+00
444563 +2.171073203e-01 +2.171073203e-01 +1.323971073e+02 +1.321800000e+02 +3.7520e+00 +1.4786e+00 +3.4606e+00 -1.9684e+00 +2.4890e+00 -1.0523e+00 +2.2711e+00 +1.0206e-01 +9.2634e-01 +4.0454e-01 +7.8952e-01 +3.0377e+00 +9.7797e-01 +3.2738e+00 +3.5830e+00 +2.7390e+00 +1.6742e+00 +3.4616e+00 +1.3849e+00 +1.0648e+00
562397 +1.448389991e-01 +1.448389991e-01 +1.323248390e+02 +1.321800000e+02 +3.7642e+00 +1.4868e+00 +3.4571e+00 -1.9634e+00 +2.4890e+00 -1.0533e+00 +2.2722e+00 +9.9971e-02 +9.2601e-01 +4.0454e-01 +7.8993e-01 +3.0270e+00 +9.8359e-01 +3.2797e+00 +3.5823e+00 +2.7390e+00 +1.6711e+00 +3.4616e+00 +1.3849e+00 +1.0630e+00
590079 +9.116341882e-02 +9.116341882e-02 +1.322711634e+02 +1.321800000e+02 +3.7568e+00 +1.4786e+00 +3.4606e+00 -1.9684e+00 +2.4898e+00 -1.0523e+00 +2.2711e+00 +1.0206e-01 +9.2634e-01 +4.0454e-01 +7.8952e-01 +3.0377e+00 +9.8359e-01 +3.2797e+00 +3.5830e+00 +2.7390e+00 +1.6711e+00 +3.4616e+00 +1.3849e+00 +1.0648e+00
672554 +6.271634183e-02 +6.271634183e-02 +1.322427163e+02 +1.321800000e+02 +3.7642e+00 +1.4835e+00 +3.4606e+00 -1.9643e+00 +2.4898e+00 -1.0565e+00 +2.2722e+00 +9.4905e-02 +9.2713e-01 +4.0454e-01 +7.8952e-01 +3.0377e+00 +9.8359e-01 +3.2797e+00 +3.5830e+00 +2.7390e+00 +1.6711e+00 +3.4616e+00 +1.3849e+00 +1.0648e+00
951700 +3.914296576e-02 +3.914296576e-02 +1.322191430e+02 +1.321800000e+02 +3.7625e+00 +1.4851e+00 +3.4606e+00 -1.9634e+00 +2.4904e+00 -1.0562e+00 +2.2734e+00 +9.5248e-02 +9.2601e-01 +4.0611e-01 +7.8962e-01 +3.0375e+00 +9.8400e-01 +3.2797e+00 +3.5841e+00 +2.7389e+00 +1.6711e+00 +3.4604e+00 +1.3849e+00 +1.0653e+00
1093902 +2.427213423e-02 +2.427213423e-02 +1.322042721e+02 +1.321800000e+02 +3.7625e+00 +1.4851e+00 +3.4606e+00 -1.9634e+00 +2.4904e+00 -1.0562e+00 +2.2734e+00 +9.5248e-02 +9.2601e-01 +4.0815e-01 +7.9091e-01 +3.0372e+00 +9.8400e-01 +3.2797e+00 +3.5841e+00 +2.7382e+00 +1.6721e+00 +3.4593e+00 +1.3849e+00 +1.0657e+00
1224438 +1.402290555e-02 +1.402290555e-02 +1.321940229e+02 +1.321800000e+02 +3.7625e+00 +1.4827e+00 +3.4606e+00 -1.9660e+00 +2.4898e+00 -1.0565e+00 +2.2734e+00 +9.7768e-02 +9.2794e-01 +4.1010e-01 +7.9089e-01 +3.0363e+00 +9.8400e-01 +3.2779e+00 +3.5856e+00 +2.7389e+00 +1.6721e+00 +3.4593e+00 +1.3849e+00 +1.0657e+00
1227684 +9.766937661e-03 +9.766937661e-03 +1.321897669e+02 +1.321800000e+02 +3.7630e+00 +1.4827e+00 +3.4606e+00 -1.9660e+00 +2.4898e+00 -1.0565e+00 +2.2734e+00 +9.7768e-02 +9.2794e-01 +4.1010e-01 +7.9089e-01 +3.0363e+00 +9.8400e-01 +3.2779e+00 +3.5856e+00 +2.7389e+00 +1.6721e+00 +3.4593e+00 +1.3863e+00 +1.0657e+00
1517951 +5.147090166e-03 +5.147090166e-03 +1.321851471e+02 +1.321800000e+02 +3.7640e+00 +1.4827e+00 +3.4606e+00 -1.9660e+00 +2.4912e+00 -1.0565e+00 +2.2734e+00 +9.7768e-02 +9.2794e-01 +4.1010e-01 +7.9159e-01 +3.0363e+00 +9.8496e-01 +3.2779e+00 +3.5856e+00 +2.7384e+00 +1.6731e+00 +3.4589e+00 +1.3853e+00 +1.0653e+00
1857459 +2.596464241e-03 +2.596464241e-03 +1.321825965e+02 +1.321800000e+02 +3.7630e+00 +1.4827e+00 +3.4606e+00 -1.9660e+00 +2.4917e+00 -1.0565e+00 +2.2734e+00 +9.6961e-02 +9.2794e-01 +4.0950e-01 +7.9089e-01 +3.0363e+00 +9.8543e-01 +3.2779e+00 +3.5856e+00 +2.7382e+00 +1.6732e+00 +3.4593e+00 +1.3863e+00 +1.0657e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.358101855e+03 +4.358101855e+03 +4.316361855e+03 -4.174000000e+01 +4.9997e+00 -2.0594e-01 -2.3476e-01 +2.8739e+00 +4.0614e+00 +3.7612e-01 -1.0478e+00 -1.9444e+00 -1.8601e+00 -1.5715e+00 -4.1844e+00 +2.9226e-01 -1.3079e+00 +2.2193e+00 +1.8209e+00 +2.2718e+00 +2.7141e+00 +3.5859e+00 +2.2845e+00 +1.2027e+00
192 +8.871405002e+02 +8.871405002e+02 +8.454005002e+02 -4.174000000e+01 +3.7832e-01 -1.8672e+00 +2.4334e-01 +3.4803e+00 +2.6091e-01 -1.3987e-01 -3.3680e+00 -8.5652e-01 -2.9715e+00 -2.1526e+00 +1.9905e+00 +3.8707e+00 -2.4339e+00 -3.8249e+00 +2.7821e+00 -3.3703e+00 -2.4167e+00 +2.7386e+00 -3.5111e+00 +3.8503e+00
974 +6.105393890e+02 +6.105393890e+02 +5.687993890e+02 -4.174000000e+01 -1.7266e-01 -5.6173e-01 -1.2205e+00 +2.1683e+00 +1.7470e+00 +1.9771e+00 +1.3574e+00 -4.5370e+00 +2.0557e-02 +4.5821e+00 +2.4374e+00 +2.7993e+00 +5.9945e-01 -2.7960e+00 -5.6434e-01 +4.4894e+00 -1.8161e+00 +2.6852e+00 +1.5762e+00 +1.7642e+00
1558 +3.914404879e+02 +3.914404879e+02 +3.497004879e+02 -4.174000000e+01 -1.7266e-01 -5.6173e-01 -1.2205e+00 -3.7220e-01 -3.0180e-03 +2.2455e+00 +1.5740e+00 -1.9158e+00 +1.1791e+00 +4.5821e+00 +2.4374e+00 +2.7993e+00 +5.9945e-01 -9.7111e-01 +4.2146e+00 +4.8287e-01 +7.0385e-01 +1.3393e+00 +1.5762e+00 +1.7642e+00
2538 +2.498985930e+02 +2.498985930e+02 +2.081585930e+02 -4.174000000e+01 +3.7832e-01 -1.8672e+00 -2.5271e+00 -5.9911e-01 -1.5217e+00 +1.8914e+00 +1.5560e+00 -2.5963e+00 +1.1791e+00 +2.9648e+00 +3.1622e+00 +3.1577e+00 -1.7338e-01 -1.4421e+00 +2.6546e+00 -3.7950e-01 -8.0344e-01 +2.9562e+00 +1.1237e+00 +3.8503e+00
4092 +1.551591014e+02 +1.551591014e+02 +1.134191014e+02 -4.174000000e+01 +2.9060e+00 -2.8196e+00 -8.0167e-01 +2.8582e+00 -3.0180e-03 +1.3428e+00 +1.5560e+00 -2.5963e+00 +2.0557e-02 +2.0184e+00 +4.0328e+00 +3.1577e+00 +5.9945e-01 -2.9363e+00 +2.6546e+00 +7.4457e-01 -4.9326e-01 +2.7386e+00 +1.1237e+00 +3.8789e+00
5849 +9.843652577e+01 +9.843652577e+01 +5.669652577e+01 -4.174000000e+01 +9.0596e-02 -1.8672e+00 -8.0167e-01 +2.8582e+00 -3.0180e-03 -9.7062e-02 +1.6844e+00 -1.6425e+00 +1.1540e+00 +1.8912e+00 +4.0328e+00 +3.1577e+00 +5.9945e-01 -2.9363e+00 +2.6546e+00 +5.5524e-01 +7.0385e-01 +2.7386e+00 +1.5950e+00 +3.8789e+00
7987 +5.698513331e+01 +5.698513331e+01 +1.524513331e+01 -4.174000000e+01 +1.3229e+00 -1.8672e+00 -8.0167e-01 +2.8582e+00 -3.0180e-03 +4.9380e-01 +2.9407e+00 -1.6425e+00 +1.1791e+00 +1.8912e+00 +4.0328e+00 +3.1577e+00 +4.9768e-01 -2.9363e+00 +2.6546e+00 +5.5524e-01 +8.9859e-01 +1.9098e+00 +1.5950e+00 +3.8789e+00
9533 +3.890329390e+01 +3.890329390e+01 -2.836706097e+00 -4.174000000e+01 +2.9870e+00 -1.8672e+00 -8.0167e-01 +2.8582e+00 -3.0180e-03 +4.9380e-01 +2.9407e+00 -1.7753e+00 +1.1791e+00 +2.8291e+00 +4.0328e+00 +3.0525e+00 +5.1886e-01 -2.9363e+00 +2.6546e+00 -3.7950e-01 +8.9859e-01 +1.9098e+00 +1.5950e+00 +3.8789e+00
75980 +2.507980608e+01 +2.507980608e+01 -1.666019392e+01 -4.174000000e+01 +2.9870e+00 -1.8672e+00 -8.0167e-01 +2.8582e+00 -3.0180e-03 +4.9380e-01 +2.9407e+00 -1.7753e+00 +1.1791e+00 +2.8291e+00 +3.9691e+00 +3.0525e+00 +5.3516e-01 -2.9538e+00 +3.4292e+00 -3.7950e-01 +9.5838e-01 +1.9098e+00 +1.8983e+00 +3.8503e+00
80433 +1.569563772e+01 +1.569563772e+01 -2.604436228e+01 -4.174000000e+01 +3.1066e+00 -1.8672e+00 -8.0167e-01 +2.8582e+00 +6.0147e-01 +4.9380e-01 +2.9407e+00 -1.7753e+00 +1.1791e+00 +2.8291e+00 +3.9691e+00 +3.0525e+00 +5.3516e-01 -3.4249e+00 +3.4292e+00 -3.7787e-01 +9.5838e-01 +1.8901e+00 +1.8983e+00 +3.8789e+00
150180 +9.552925830e+00 +9.552925830e+00 -3.218707417e+01 -4.174000000e+01 +3.1066e+00 -1.8243e+00 -8.0167e-01 +3.7039e+00 +1.4429e+00 +4.9380e-01 +2.9407e+00 -1.7247e+00 +1.1791e+00 +2.8291e+00 +3.9691e+00 +3.0525e+00 +5.3516e-01 -2.9538e+00 +3.4292e+00 -3.3252e-01 +9.5838e-01 +1.8986e+00 +1.8983e+00 +3.8789e+00
159641 +5.807058688e+00 +5.807058688e+00 -3.593294131e+01 -4.174000000e+01 +3.1066e+00 -1.8672e+00 -8.0167e-01 +3.7039e+00 +1.4429e+00 +5.0989e-01 +2.9738e+00 -1.6756e+00 +1.1791e+00 +3.4322e+00 +3.9691e+00 +3.6062e+00 +5.6254e-01 -2.9538e+00 +3.8505e+00 -3.3874e-01 +9.5838e-01 +1.8901e+00 +1.8983e+00 +3.8789e+00
162908 +3.952131397e+00 +3.952131397e+00 -3.778786860e+01 -4.174000000e+01 +3.1066e+00 -1.8243e+00 -8.0167e-01 +3.7039e+00 +1.4698e+00 +5.0989e-01 +2.9738e+00 -1.7387e+00 +1.1791e+00 +3.4322e+00 +3.9691e+00 +3.6062e+00 +5.6254e-01 -2.9577e+00 +3.8505e+00 -3.3874e-01 +9.5838e-01 +1.8901e+00 +1.9039e+00 +3.8789e+00
222006 +2.389178530e+00 +2.389178530e+00 -3.935082147e+01 -4.174000000e+01 +3.1231e+00 -1.8243e+00 -7.9716e-01 +3.7044e+00 +1.4698e+00 +5.1865e-01 +2.9738e+00 -1.7287e+00 +1.8200e+00 +3.4322e+00 +3.9691e+00 +3.6062e+00 +5.6254e-01 -2.9614e+00 +3.8505e+00 -3.3874e-01 +9.5838e-01 +1.8901e+00 +1.9039e+00 +3.8789e+00
314590 +1.547123689e+00 +1.547123689e+00 -4.019287631e+01 -4.174000000e+01 +3.1250e+00 -1.8364e+00 +1.2621e-01 +3.7232e+00 +1.4689e+00 +5.3942e-01 +2.9740e+00 -1.7132e+00 +1.8062e+00 +3.4633e+00 +3.9786e+00 +3.6014e+00 +5.4733e-01 -2.9631e+00 +3.8364e+00 -3.4762e-01 +9.5838e-01 +1.8901e+00 +1.9031e+00 +3.8789e+00
365997 +8.933812401e-01 +8.933812401e-01 -4.084661876e+01 -4.174000000e+01 +3.1231e+00 -1.8392e+00 +1.3926e-01 +3.7044e+00 +1.4698e+00 +5.0989e-01 +2.9738e+00 -1.7287e+00 +1.8200e+00 +3.4476e+00 +3.9756e+00 +3.6062e+00 +5.5890e-01 -2.9614e+00 +3.8505e+00 -3.3874e-01 +9.5838e-01 +1.8901e+00 +1.9039e+00 +3.8789e+00
367790 +6.030391854e-01 +6.030391854e-01 -4.113696081e+01 -4.174000000e+01 +3.1231e+00 -1.8392e+00 +1.3926e-01 +3.7044e+00 +1.4705e+00 +5.3354e-01 +2.9777e+00 -1.7287e+00 +1.8267e+00 +3.4476e+00 +3.9756e+00 +3.6062e+00 +5.5890e-01 -2.9614e+00 +3.8505e+00 -3.3874e-01 +9.5838e-01 +1.8901e+00 +1.9039e+00 +3.8789e+00
380945 +3.452993624e-01 +3.452993624e-01 -4.139470064e+01 -4.174000000e+01 +3.1307e+00 -1.8370e+00 +1.3678e-01 +3.7039e+00 +1.4644e+00 +5.3066e-01 +2.9748e+00 -1.7247e+00 +1.8184e+00 +3.4592e+00 +3.9807e+00 +3.6062e+00 +5.6254e-01 -2.9647e+00 +3.8581e+00 -3.5095e-01 +9.5838e-01 +1.8901e+00 +1.9117e+00 +3.8789e+00
451349 +2.500547723e-01 +2.500547723e-01 -4.148994523e+01 -4.174000000e+01 +3.1307e+00 -1.8370e+00 +1.3678e-01 +3.7039e+00 +1.4695e+00 +5.3066e-01 +2.9748e+00 -1.7247e+00 +1.8184e+00 +3.4592e+00 +3.9807e+00 +3.6062e+00 +5.6039e-01 -2.9647e+00 +3.8581e+00 -3.5095e-01 +9.5838e-01 +1.8901e+00 +1.9117e+00 +3.8789e+00
458178 +1.536392827e-01 +1.536392827e-01 -4.158636072e+01 -4.174000000e+01 +3.1307e+00 -1.8370e+00 +1.3678e-01 +3.7109e+00 +1.4644e+00 +5.3066e-01 +2.9748e+00 -1.7232e+00 +1.8268e+00 +3.4592e+00 +3.9807e+00 +3.6062e+00 +5.6039e-01 -2.9647e+00 +3.8581e+00 -3.5095e-01 +9.5838e-01 +1.8901e+00 +1.9117e+00 +3.8856e+00
598828 +7.598024307e-02 +7.598024307e-02 -4.166401976e+01 -4.174000000e+01 +3.1307e+00 -1.8370e+00 +1.3678e-01 +3.7109e+00 +1.4644e+00 +5.3066e-01 +2.9748e+00 -1.7232e+00 +1.8283e+00 +3.4592e+00 +3.9807e+00 +3.6062e+00 +5.6039e-01 -2.9647e+00 +3.8581e+00 -3.4778e-01 +9.6248e-01 +1.8901e+00 +1.9117e+00 +3.8856e+00
599403 +5.869273380e-02 +5.869273380e-02 -4.168130727e+01 -4.174000000e+01 +3.1307e+00 -1.8326e+00 +1.3675e-01 +3.7088e+00 +1.4689e+00 +5.3066e-01 +2.9748e+00 -1.7232e+00 +1.8283e+00 +3.4592e+00 +3.9807e+00 +3.6062e+00 +5.6039e-01 -2.9647e+00 +3.8581e+00 -3.4778e-01 +9.6248e-01 +1.8901e+00 +1.9117e+00 +3.8856e+00
795300 +3.546164586e-02 +3.546164586e-02 -4.170453835e+01 -4.174000000e+01 +3.1307e+00 -1.8326e+00 +1.3675e-01 +3.7088e+00 +1.4689e+00 +5.3632e-01 +2.9748e+00 -1.7221e+00 +1.8267e+00 +3.4550e+00 +3.9807e+00 +3.6062e+00 +5.5978e-01 -2.9647e+00 +3.8605e+00 -3.4515e-01 +9.6235e-01 +1.8901e+00 +1.9120e+00 +3.8833e+00
842563 +2.506406639e-02 +2.506406639e-02 -4.171493593e+01 -4.174000000e+01 +3.1307e+00 -1.8326e+00 +1.3678e-01 +3.7095e+00 +1.4712e+00 +5.3632e-01 +2.9748e+00 -1.7232e+00 +1.8283e+00 +3.4592e+00 +3.9807e+00 +3.6062e+00 +5.6039e-01 -2.9647e+00 +3.8605e+00 -3.4515e-01 +9.6235e-01 +1.8901e+00 +1.9117e+00 +3.8833e+00
1135900 +1.477450119e-02 +1.477450119e-02 -4.172522550e+01 -4.174000000e+01 +3.1307e+00 -1.8355e+00 +1.3678e-01 +3.7088e+00 +1.4735e+00 +5.3623e-01 +2.9777e+00 -1.7221e+00 +1.8283e+00 +3.4592e+00 +3.9807e+00 +3.6073e+00 +5.6039e-01 -2.9647e+00 +3.8605e+00 -3.4522e-01 +9.6248e-01 +1.8901e+00 +1.9117e+00 +3.8851e+00
1296387 +9.574056285e-03 +9.574056285e-03 -4.173042594e+01 -4.174000000e+01 +3.1307e+00 -1.8348e+00 +1.3678e-01 +3.7088e+00 +1.4735e+00 +5.3623e-01 +2.9777e+00 -1.7221e+00 +1.8283e+00 +3.4577e+00 +3.9807e+00 +3.6085e+00 +5.6039e-01 -2.9650e+00 +3.8605e+00 -3.4522e-01 +9.6248e-01 +1.8899e+00 +1.9119e+00 +3.8844e+00
1622318 +5.120049984e-03 +5.120049984e-03 -4.173487995e+01 -4.174000000e+01 +3.1307e+00 -1.8345e+00 +1.3747e-01 +3.7088e+00 +1.4735e+00 +5.3623e-01 +2.9777e+00 -1.7219e+00 +1.8283e+00 +3.4569e+00 +3.9818e+00 +3.6080e+00 +5.6058e-01 -2.9650e+00 +3.8605e+00 -3.4522e-01 +9.6341e-01 +1.8901e+00 +1.9120e+00 +3.8846e+00
1850465 +3.897071591e-03 +3.897071591e-03 -4.173610293e+01 -4.174000000e+01 +3.1307e+00 -1.8345e+00 +1.3747e-01 +3.7088e+00 +1.4728e+00 +5.3632e-01 +2.9774e+00 -1.7212e+00 +1.8283e+00 +3.4574e+00 +3.9820e+00 +3.6080e+00 +5.6058e-01 -2.9655e+00 +3.8608e+00 -3.4522e-01 +9.6303e-01 +1.8896e+00 +1.9123e+00 +3.8842e+00
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.148005335e+03 +8.148005335e+03 +7.653145335e+03 -4.948600000e+02 -2.4022e+00 +2.8215e+00 +2.5214e+00 -3.6349e-01 -6.8110e-01 +1.2846e+00 +4.4831e+00 +3.2226e+00 +2.0340e+00 -3.5604e+00 -1.1293e+00 -2.2171e-02 -3.7363e+00 -3.2655e+00 -1.4643e+00 -4.9285e+00 +1.5250e+00 +4.6289e+00 +4.3049e+00 -4.7135e+00
173 +7.561044687e+02 +7.561044687e+02 +2.612444687e+02 -4.948600000e+02 +1.0217e+00 +3.7559e+00 +9.6434e-01 -3.1065e+00 -1.2547e+00 -2.7258e+00 +1.1136e+00 -2.0100e+00 -6.9377e-01 +6.8841e-01 -1.1367e+00 +1.1428e+00 +1.8421e+00 -1.9265e+00 -2.0950e+00 +2.9282e+00 -8.5838e-02 -1.3047e-01 +1.8650e+00 +1.1751e+00
347 +6.207026782e+02 +6.207026782e+02 +1.258426782e+02 -4.948600000e+02 -1.5979e+00 +3.7559e+00 +9.6434e-01 -3.1065e+00 -1.2547e+00 -2.7258e+00 +1.1136e+00 -2.0100e+00 -6.9377e-01 +6.8841e-01 -3.2882e+00 -2.7085e+00 -1.3678e-01 -1.7902e+00 -2.0359e+00 -3.7617e+00 +3.7127e-01 +3.5782e+00 +1.8650e+00 +6.6535e-01
1528 +3.613527200e+02 +3.613527200e+02 -1.335072800e+02 -4.948600000e+02 +2.3533e+00 +1.7450e+00 +3.6589e+00 +2.7330e+00 +2.3094e+00 -1.8180e+00 -1.1839e+00 -1.0336e+00 +6.3490e-02 +2.6147e+00 -3.7542e-01 -2.1296e+00 +2.4669e+00 -3.0866e+00 +5.7706e-01 -3.1552e+00 -3.6839e-01 +1.5091e+00 +1.8520e+00 -2.3975e-01
2882 +2.502836256e+02 +2.502836256e+02 -2.445763744e+02 -4.948600000e+02 +2.7691e+00 +3.7559e+00 +1.2044e+00 +2.6213e+00 +2.3073e+00 -3.1277e+00 +1.7575e+00 +1.6312e+00 -1.0199e-01 +2.3550e+00 -3.7542e-01 -2.1296e+00 +2.4669e+00 -2.9017e+00 +1.3275e+00 -3.7617e+00 +1.0008e+00 +2.2534e+00 +1.4328e+00 -1.2456e-01
4553 +1.581248519e+02 +1.581248519e+02 -3.367351481e+02 -4.948600000e+02 +5.8132e-01 -2.1337e+00 +3.6589e+00 +2.4958e-01 +3.0609e+00 -4.0572e+00 +1.7575e+00 +1.6312e+00 -1.0199e-01 +3.4404e+00 -6.9994e-01 -9.1421e-01 +2.4669e+00 -2.9017e+00 +1.0372e-02 -2.9389e+00 +1.0008e+00 +1.0631e+00 +1.2668e+00 +6.6535e-01
6410 +9.221316937e+01 +9.221316937e+01 -4.026468306e+02 -4.948600000e+02 +2.7691e+00 +8.9775e-01 +3.6589e+00 +2.4958e-01 +3.0609e+00 -4.0572e+00 +1.7575e+00 -8.7609e-01 -1.0199e-01 +2.9630e+00 +1.0907e+00 -1.4175e+00 +2.4669e+00 -2.8629e+00 -2.3733e-01 -3.7617e+00 +1.0008e+00 +1.0631e+00 +1.2668e+00 +6.6535e-01
7921 +5.640329624e+01 +5.640329624e+01 -4.384567038e+02 -4.948600000e+02 +2.7691e+00 -2.1337e+00 +3.6589e+00 +2.4958e-01 +3.0609e+00 -4.0572e+00 +1.7575e+00 +4.3447e-01 -1.0199e-01 +2.9630e+00 +2.0175e+00 -1.4175e+00 +2.4669e+00 -2.8629e+00 +8.6868e-01 -3.7617e+00 +1.0008e+00 +1.7543e+00 +1.2668e+00 +1.9357e+00
75975 +3.849773213e+01 +3.849773213e+01 -4.563622679e+02 -4.948600000e+02 +2.6998e+00 -2.0275e+00 +2.1965e+00 +2.6643e-01 +2.2221e+00 -2.6105e+00 +3.8879e-01 -7.9058e-01 +3.6761e-01 +4.0930e+00 +2.5488e+00 -3.9863e-01 +2.4551e+00 -3.3557e+00 +1.2604e+00 -3.4318e+00 +1.3823e+00 +2.1712e+00 +2.0246e+00 +7.0555e-01
78317 +2.447744947e+01 +2.447744947e+01 -4.703825505e+02 -4.948600000e+02 +2.6998e+00 +8.2787e-01 +2.1965e+00 +2.6643e-01 +2.2221e+00 -2.5597e+00 +8.9783e-01 -8.5426e-01 +3.6761e-01 +3.5186e+00 +2.5488e+00 -3.9863e-01 +3.3949e+00 -3.3557e+00 +8.7520e-01 -3.4318e+00 +1.3823e+00 +1.8244e+00 +2.0246e+00 +1.3357e+00
