% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
80747 +3.921619699e+02 +3.921619699e+02 +3.437619699e+02 -4.840000000e+01 -3.4384e-01 -1.0040e+00 -1.9387e+00 -2.7350e+00 +4.7462e+00 -2.6247e+00 -3.2750e+00 -8.9141e-01 +5.3700e-01 +3.7548e-01 +7.6269e-01 +1.1341e+00 -1.6795e+00 +2.2033e+00 -2.9059e+00 -6.7488e-01 -3.3047e+00 -2.4681e+00 -1.6924e+00 -7.1519e-02
82807 +2.378457794e+02 +2.378457794e+02 +1.894457794e+02 -4.840000000e+01 -2.7582e+00 -4.3549e+00 -1.9387e+00 -2.7350e+00 +4.4356e+00 -2.6247e+00 -3.9793e+00 -9.2500e-01 -1.4587e-01 +3.7548e-01 +7.6269e-01 +1.1014e+00 -1.5548e+00 +2.2033e+00 -2.8603e+00 -6.7488e-01 -3.3076e+00 -2.4681e+00 -1.6898e+00 -7.1519e-02
84694 +1.584616222e+02 +1.584616222e+02 +1.100616222e+02 -4.840000000e+01 +1.7522e+00 -4.1542e+00 -2.0611e+00 -2.1740e+00 +4.0259e+00 -3.0727e+00 -4.0630e+00 -8.7962e-01 -7.5988e-03 +3.7548e-01 +6.5042e-01 +1.1014e+00 -1.5990e+00 +2.2033e+00 -2.8603e+00 -6.7488e-01 -3.3047e+00 -2.4681e+00 -1.6898e+00 -7.1519e-02
121615 +9.780566193e+01 +9.780566193e+01 +4.940566193e+01 -4.840000000e+01 +4.2539e+00 -4.0857e-01 -1.7688e+00 -3.0024e+00 +2.8343e+00 -3.1372e+00 -4.0347e+00 -1.1017e+00 +1.2755e-01 +4.3063e-01 +6.6583e-01 +1.1524e+00 -1.6560e+00 +2.2283e+00 -2.8807e+00 -6.6834e-01 -3.2919e+00 -2.4690e+00 -1.6791e+00 -7.3850e-02
153616 +6.288614651e+01 +6.288614651e+01 +1.448614651e+01 -4.840000000e+01 -3.4384e-01 -3.0070e+00 -1.9387e+00 -2.7350e+00 +3.3100e+00 -3.0236e+00 -3.9398e+00 -1.1263e+00 +7.6947e-02 +3.7548e-01 +7.6269e-01 +1.1163e+00 -1.5990e+00 +2.2033e+00 -2.8603e+00 -6.7488e-01 -3.3076e+00 -2.4681e+00 -1.6823e+00 -7.1519e-02
155490 +3.736728722e+01 +3.736728722e+01 -1.103271278e+01 -4.840000000e+01 -3.4384e-01 -2.7207e+00 -8.7607e-01 -2.7350e+00 +2.7608e+00 -3.0236e+00 -3.9398e+00 -1.1263e+00 +7.6947e-02 +3.7548e-01 +6.5042e-01 +1.1163e+00 -1.5990e+00 +2.2033e+00 -2.8603e+00 -6.6485e-01 -3.3047e+00 -2.4681e+00 -1.6823e+00 -7.1519e-02
158668 +2.499149442e+01 +2.499149442e+01 -2.340850558e+01 -4.840000000e+01 +8.6971e-01 -2.7207e+00 -8.7607e-01 -2.2180e+00 +2.7394e+00 -3.4550e+00 -3.9398e+00 -1.1263e+00 +7.6947e-02 +4.5939e-01 +7.1426e-01 +1.1163e+00 -1.5990e+00 +2.2033e+00 -2.8603e+00 -6.6485e-01 -3.3047e+00 -2.4681e+00 -1.6823e+00 -7.1519e-02
233387 +1.406705873e+01 +1.406705873e+01 -3.433294127e+01 -4.840000000e+01 +4.7185e-01 -2.8319e+00 -1.0445e+00 -2.2256e+00 +2.7394e+00 -3.3895e+00 -3.7884e+00 -1.1263e+00 +1.0925e-01 +4.3650e-01 +7.1426e-01 +1.1163e+00 -1.6463e+00 +2.2317e+00 -2.8603e+00 -6.6485e-01 -3.3047e+00 -2.4681e+00 -1.6823e+00 -7.1519e-02
269118 +9.948747069e+00 +9.948747069e+00 -3.845125293e+01 -4.840000000e+01 +1.0409e+00 -2.7992e+00 -1.1257e+00 -2.3946e+00 +2.7504e+00 -3.3253e+00 -3.8306e+00 -1.1017e+00 +1.2755e-01 +4.2784e-01 +7.1249e-01 +1.1103e+00 -1.6310e+00 +2.2283e+00 -2.8463e+00 -6.5423e-01 -3.3051e+00 -2.4614e+00 -1.6791e+00 -7.1519e-02
339246 +5.967360541e+00 +5.967360541e+00 -4.243263946e+01 -4.840000000e+01 +6.9219e-01 -2.7992e+00 -1.1257e+00 -2.2492e+00 +2.7504e+00 -3.3941e+00 -3.8253e+00 -1.1017e+00 +1.2987e-01 +4.3650e-01 +7.1426e-01 +1.1163e+00 -1.6463e+00 +2.2317e+00 -2.8603e+00 -6.5423e-01 -3.3051e+00 -2.4614e+00 -1.6791e+00 -7.1519e-02
343412 +3.979738496e+00 +3.979738496e+00 -4.442026150e+01 -4.840000000e+01 +4.7185e-01 -2.7992e+00 -1.0445e+00 -2.3121e+00 +2.7150e+00 -3.3941e+00 -3.8253e+00 -1.1201e+00 +1.2755e-01 +4.2784e-01 +7.1249e-01 +1.1103e+00 -1.6310e+00 +2.2283e+00 -2.8603e+00 -6.5423e-01 -3.3047e+00 -2.4614e+00 -1.6791e+00 -7.1519e-02
362454 +2.511710412e+00 +2.511710412e+00 -4.588828959e+01 -4.840000000e+01 +4.6424e-01 -2.8246e+00 -1.0545e+00 -2.2949e+00 +2.6550e+00 -3.3874e+00 -3.8186e+00 -1.1263e+00 +1.2100e-01 +4.2784e-01 +7.0120e-01 +1.1151e+00 -1.6365e+00 +2.2099e+00 -2.8630e+00 -6.5778e-01 -3.3051e+00 -2.4631e+00 -1.6791e+00 -7.1519e-02
433264 +1.317120871e+00 +1.317120871e+00 -4.708287913e+01 -4.840000000e+01 +4.6424e-01 -2.8246e+00 -1.0543e+00 -2.2949e+00 +2.6827e+00 -3.3874e+00 -3.8186e+00 -1.1263e+00 +1.2100e-01 +4.2784e-01 +7.0120e-01 +1.1151e+00 -1.6365e+00 +2.2293e+00 -2.8616e+00 -6.5778e-01 -3.3051e+00 -2.4631e+00 -1.6791e+00 -7.1147e-02
474086 +8.906980106e-01 +8.906980106e-01 -4.750930199e+01 -4.840000000e+01 +4.5463e-01 -2.9000e+00 -1.0122e+00 -2.2859e+00 +2.6907e+00 -3.3776e+00 -3.8193e+00 -1.1263e+00 +1.1663e-01 +4.3921e-01 +7.1249e-01 +1.1192e+00 -1.6372e+00 +2.2204e+00 -2.8578e+00 -6.5778e-01 -3.3051e+00 -2.4631e+00 -1.6791e+00 -7.1519e-02
516064 +6.235421129e-01 +6.235421129e-01 -4.777645789e+01 -4.840000000e+01 +4.7185e-01 -2.9055e+00 -1.0445e+00 -2.2306e+00 +2.7104e+00 -3.3895e+00 -3.8216e+00 -1.1263e+00 +1.2538e-01 +4.3063e-01 +7.0189e-01 +1.1163e+00 -1.6322e+00 +2.2174e+00 -2.8603e+00 -6.5778e-01 -3.3048e+00 -2.4645e+00 -1.6791e+00 -7.1519e-02
754941 +3.715768665e-01 +3.715768665e-01 -4.802842313e+01 -4.840000000e+01 +4.4418e-01 -2.9286e+00 -1.0114e+00 -2.2892e+00 +2.6863e+00 -3.3874e+00 -3.8195e+00 -1.1296e+00 +1.2538e-01 +4.3063e-01 +7.0189e-01 +1.1199e+00 -1.6334e+00 +2.2240e+00 -2.8603e+00 -6.5778e-01 -3.3048e+00 -2.4645e+00 -1.6791e+00 -7.1519e-02
785823 +2.432007558e-01 +2.432007558e-01 -4.815679924e+01 -4.840000000e+01 +4.3228e-01 -2.9307e+00 -1.0173e+00 -2.2707e+00 +2.6880e+00 -3.3874e+00 -3.8195e+00 -1.1263e+00 +1.2400e-01 +4.2818e-01 +7.0614e-01 +1.1163e+00 -1.6334e+00 +2.2218e+00 -2.8603e+00 -6.5778e-01 -3.3048e+00 -2.4645e+00 -1.6791e+00 -7.0945e-02
792244 +1.343851238e-01 +1.343851238e-01 -4.826561488e+01 -4.840000000e+01 +4.3228e-01 -2.9316e+00 -1.0173e+00 -2.2799e+00 +2.6863e+00 -3.3874e+00 -3.8216e+00 -1.1263e+00 +1.2538e-01 +4.2818e-01 +7.0614e-01 +1.1185e+00 -1.6334e+00 +2.2218e+00 -2.8603e+00 -6.5943e-01 -3.3048e+00 -2.4645e+00 -1.6791e+00 -7.0945e-02
1149629 +4.907220620e-02 +4.907220620e-02 -4.835092779e+01 -4.840000000e+01 +4.3717e-01 -2.9267e+00 -1.0103e+00 -2.2799e+00 +2.6863e+00 -3.3874e+00 -3.8253e+00 -1.1263e+00 +1.2538e-01 +4.2870e-01 +7.0614e-01 +1.1185e+00 -1.6334e+00 +2.2218e+00 -2.8603e+00 -6.5943e-01 -3.3048e+00 -2.4639e+00 -1.6791e+00 -7.1407e-02
1474573 +3.856792793e-02 +3.856792793e-02 -4.836143207e+01 -4.840000000e+01 +4.4170e-01 -2.9228e+00 -1.0096e+00 -2.2815e+00 +2.6860e+00 -3.3874e+00 -3.8254e+00 -1.1263e+00 +1.2538e-01 +4.2870e-01 +7.0481e-01 +1.1180e+00 -1.6335e+00 +2.2216e+00 -2.8603e+00 -6.5863e-01 -3.3048e+00 -2.4642e+00 -1.6791e+00 -7.1147e-02
1680289 +1.966316229e-02 +1.966316229e-02 -4.838033684e+01 -4.840000000e+01 +4.4215e-01 -2.9242e+00 -1.0103e+00 -2.2799e+00 +2.6863e+00 -3.3874e+00 -3.8253e+00 -1.1263e+00 +1.2538e-01 +4.2870e-01 +7.0603e-01 +1.1185e+00 -1.6334e+00 +2.2218e+00 -2.8603e+00 -6.5943e-01 -3.3048e+00 -2.4642e+00 -1.6793e+00 -7.1147e-02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.815942555e+07 +3.815942555e+07 +3.816042555e+07 +1.000000000e+03 -4.5973e+00 -4.6782e+00 -2.9300e+00 +3.6127e+00 +2.7078e+00 +2.7821e+00 -4.6122e+00 -7.9778e-01 +8.4480e-01 -1.7785e+00 +2.1861e+00 +2.0385e+00 +2.3697e+00 +2.9320e+00 +7.6629e-01 -3.3010e+00 -4.6763e+00 +3.1786e+00 -1.9659e+00 -3.1593e+00
190 +1.585687143e+06 +1.585687143e+06 +1.586687143e+06 +1.000000000e+03 -3.4421e+00 +2.4779e+00 -3.7173e+00 -2.5357e+00 -3.8314e-01 +3.4080e+00 +2.9156e+00 -5.0760e-01 +1.3324e+00 -2.4668e+00 +3.1394e+00 +2.8530e+00 -4.9976e+00 -5.2817e-01 -5.3399e-01 -1.5016e-01 +4.4086e+00 +3.7489e-01 +4.3787e-01 +2.1789e+00
382 +1.450503133e+06 +1.450503133e+06 +1.451503133e+06 +1.000000000e+03 +3.1490e+00 -3.0095e+00 +4.1450e+00 +2.5453e+00 -3.2130e+00 -4.5595e+00 -1.6100e+00 +1.8642e+00 -1.8418e+00 -4.7880e+00 -1.3184e+00 +3.7947e+00 +2.3337e+00 -3.6566e+00 +3.6585e+00 +1.4525e+00 +3.6867e+00 +1.1478e-01 +6.6137e-01 +2.0133e+00
746 +9.539800761e+05 +9.539800761e+05 +9.549800761e+05 +1.000000000e+03 +2.3826e+00 -3.0095e+00 +3.2136e+00 -1.9088e+00 -3.2062e+00 -4.2572e+00 +2.5453e+00 +2.7641e+00 -1.2257e-01 -3.1159e+00 +2.2729e+00 +2.1643e+00 -2.2220e+00 -4.2970e+00 +1.3931e+00 +4.8107e+00 +3.8110e+00 +1.1478e-01 +1.8038e+00 +1.7510e+00
1859 +4.706117895e+05 +4.706117895e+05 +4.716117895e+05 +1.000000000e+03 -3.4421e+00 +1.9875e+00 -3.7173e+00 +3.0753e+00 +4.6042e+00 +2.8206e+00 -4.6719e+00 -1.0064e+00 -4.1577e-02 +4.8132e+00 +2.3150e+00 -3.3106e+00 +1.4562e-02 -1.6485e+00 +6.2922e-01 +3.5950e+00 +3.2906e+00 +9.0245e-01 +4.3787e-01 +1.5098e+00
2236 +3.178341948e+05 +3.178341948e+05 +3.188341948e+05 +1.000000000e+03 +4.5436e+00 +1.9875e+00 -3.7173e+00 +2.5453e+00 -2.8125e+00 -9.4608e-01 +3.6612e+00 -3.3717e+00 +3.5378e+00 +4.8132e+00 +5.1905e+00 -3.3106e+00 +1.4562e-02 -1.6485e+00 -1.2028e-01 +3.5950e+00 +3.2906e+00 +1.3518e+00 +1.8038e+00 +1.8675e+00
2799 +1.548184413e+05 +1.548184413e+05 +1.558184413e+05 +1.000000000e+03 -3.4421e+00 +1.9875e+00 -3.7173e+00 +3.0958e+00 +9.2540e-01 +2.8206e+00 -4.6719e+00 -8.3644e-01 -1.2257e-01 -1.2973e+00 +4.7703e+00 -3.3106e+00 +1.4562e-02 -1.6485e+00 +6.2922e-01 +4.0990e+00 +3.4565e+00 +1.5488e+00 +1.3761e+00 +1.5098e+00
3748 +9.694385068e+04 +9.694385068e+04 +9.794385068e+04 +1.000000000e+03 +7.1095e-02 -3.2129e+00 +4.0773e+00 -4.3648e+00 -6.7429e-01 -1.1921e+00 +4.1498e-01 -2.9342e+00 +1.3324e+00 -2.4668e+00 +4.0325e+00 -3.8136e+00 -1.7639e+00 -5.2817e-01 -5.3399e-01 +3.5950e+00 +3.5754e+00 +1.5488e+00 +1.3761e+00 +1.7594e+00
4505 +6.271139079e+04 +6.271139079e+04 +6.371139079e+04 +1.000000000e+03 +2.3826e+00 +1.9001e+00 -2.9989e+00 +3.5563e-01 -3.3218e+00 +3.2792e+00 -4.7476e+00 +4.2896e+00 -1.6025e-01 -4.2374e+00 +2.5442e+00 -3.7478e+00 -1.0440e+00 -2.2642e+00 +5.6197e-01 +3.5950e+00 +3.2906e+00 +1.4854e+00 +1.3761e+00 +1.8675e+00
5062 +3.927312776e+04 +3.927312776e+04 +4.027312776e+04 +1.000000000e+03 -2.7545e+00 +6.4425e-01 -4.5073e+00 +3.0958e+00 +1.1652e+00 -4.2572e+00 -3.0423e+00 -1.6913e-01 +3.7161e+00 -2.8938e+00 +2.5442e+00 -3.7478e+00 -1.0440e+00 -2.2642e+00 +5.6197e-01 +3.5950e+00 +3.4806e+00 +1.4498e+00 +1.3761e+00 +1.7549e+00
6181 +2.387173309e+04 +2.387173309e+04 +2.487173309e+04 +1.000000000e+03 -2.7545e+00 +6.3711e-01 +4.4805e+00 +3.0958e+00 +1.1652e+00 -1.1921e+00 -4.6719e+00 +4.2896e+00 +1.3324e+00 -2.9392e+00 +2.4383e+00 -3.4943e+00 -1.0440e+00 -2.2642e+00 +3.7027e-01 +3.0805e+00 +3.5754e+00 +1.5488e+00 +1.2252e+00 +1.7549e+00
6929 +1.445138442e+04 +1.445138442e+04 +1.545138442e+04 +1.000000000e+03 -3.8681e+00 +8.8361e-01 +5.9039e+00 +3.0958e+00 -1.6319e+00 -8.9653e-01 +1.6736e+00 -1.6913e-01 -1.6025e-01 -2.4317e+00 +2.4383e+00 -2.7444e+00 -1.6227e+00 -1.9125e+00 +3.7459e-01 +3.2252e+00 +3.5754e+00 +1.5488e+00 +1.2198e+00 +1.7594e+00
7302 +9.907247534e+03 +9.907247534e+03 +1.090724753e+04 +1.000000000e+03 -3.6672e+00 +1.8843e+00 -4.5073e+00 +3.0958e+00 +5.3116e-01 -4.2572e+00 -2.4930e+00 -6.2552e-01 +1.6153e+00 -2.3322e+00 +2.4383e+00 -2.0525e+00 -1.6227e+00 -2.2642e+00 +5.6197e-01 +3.2661e+00 +3.5754e+00 +1.5488e+00 +1.2198e+00 +1.7594e+00
8055 +6.281774988e+03 +6.281774988e+03 +7.281774988e+03 +1.000000000e+03 +7.1095e-02 -3.0095e+00 +5.2162e+00 +6.8607e-01 +2.7860e-01 -1.1921e+00 -4.1500e+00 +3.7890e+00 +6.2138e-01 -1.9545e+00 +4.0325e+00 -2.0525e+00 -1.7444e+00 -2.2642e+00 +6.5168e-01 +3.2071e+00 +3.5754e+00 +1.4498e+00 +1.2198e+00 +1.7594e+00
8806 +3.597262800e+03 +3.597262800e+03 +4.597262800e+03 +1.000000000e+03 -4.2890e-01 +9.9973e-01 -4.7846e+00 +6.8607e-01 +1.3360e+00 -4.2572e+00 -1.2263e+00 +4.2896e+00 +1.3324e+00 -2.3016e+00 +3.6713e+00 -2.0525e+00 -1.7444e+00 -2.2642e+00 +3.7027e-01 +3.1135e+00 +3.5009e+00 +1.4498e+00 +1.2437e+00 +1.7594e+00
75546 +2.346805071e+03 +2.346805071e+03 +3.346805071e+03 +1.000000000e+03 -4.3420e+00 +1.8497e+00 +1.3334e+00 -4.3923e-01 -2.4560e+00 -4.8082e+00 -1.8962e+00 +2.7081e+00 +2.6993e+00 -2.5802e+00 +3.2880e+00 -1.9471e+00 -2.3520e+00 -2.1757e+00 +5.1223e-01 +3.0843e+00 +3.4446e+00 +1.4801e+00 +1.2143e+00 +1.7266e+00
76551 +1.554261047e+03 +1.554261047e+03 +2.554261047e+03 +1.000000000e+03 +3.7103e-02 +1.5592e-01 +1.3334e+00 -1.3557e-01 -2.4560e+00 -4.4898e+00 -2.2805e+00 +2.7499e+00 +2.6993e+00 -2.0950e+00 +3.0177e+00 -2.2604e+00 -2.3520e+00 -2.1757e+00 +5.1223e-01 +3.2418e+00 +3.4446e+00 +1.4801e+00 +1.2143e+00 +1.7266e+00
78716 +9.370590579e+02 +9.370590579e+02 +1.937059058e+03 +1.000000000e+03 -4.3420e+00 -4.9216e+00 +1.8065e+00 -4.3923e-01 -1.7644e+00 -4.0862e+00 -2.2805e+00 +2.7499e+00 +2.6993e+00 -2.0950e+00 +3.1718e+00 -1.9471e+00 -2.1256e+00 -2.1757e+00 +5.1223e-01 +3.2418e+00 +3.4446e+00 +1.4801e+00 +1.2143e+00 +1.7266e+00
82264 +6.134851970e+02 +6.134851970e+02 +1.613485197e+03 +1.000000000e+03 -3.2041e+00 -4.6442e+00 +1.8065e+00 -2.0419e+00 -1.6778e+00 -3.6147e+00 -2.2805e+00 +2.7499e+00 +2.1729e+00 -2.0950e+00 +3.1718e+00 -1.9471e+00 -2.1256e+00 -2.1757e+00 +5.1223e-01 +3.2418e+00 +3.4446e+00 +1.4370e+00 +1.2220e+00 +1.7266e+00
97645 +3.963635491e+02 +3.963635491e+02 +1.396363549e+03 +1.000000000e+03 -2.7545e+00 -3.1765e+00 +2.6410e+00 -3.2091e+00 +2.7860e-01 -3.1627e+00 -2.0520e+00 +2.6521e+00 +2.4880e+00 -1.9545e+00 +3.3523e+00 -2.0525e+00 -2.1055e+00 -2.2093e+00 +5.6197e-01 +3.2071e+00 +3.4565e+00 +1.4498e+00 +1.2198e+00 +1.7549e+00
99308 +1.762307385e+02 +1.762307385e+02 +1.176230739e+03 +1.000000000e+03 -3.1818e+00 -3.1765e+00 +2.6515e+00 -3.2091e+00 +2.7860e-01 -3.1627e+00 -2.0520e+00 +2.6521e+00 +2.4880e+00 -2.2930e+00 +3.3523e+00 -2.0525e+00 -2.1804e+00 -2.2093e+00 +4.7077e-01 +3.2071e+00 +3.4565e+00 +1.4498e+00 +1.2252e+00 +1.7549e+00
100047 +1.551180965e+02 +1.551180965e+02 +1.155118097e+03 +1.000000000e+03 -3.1818e+00 -3.1765e+00 +2.6515e+00 -3.2091e+00 +2.7860e-01 -3.1627e+00 -2.0520e+00 +2.7252e+00 +2.4880e+00 -2.2930e+00 +3.3523e+00 -2.0525e+00 -2.1055e+00 -2.2093e+00 +4.7077e-01 +3.2071e+00 +3.4565e+00 +1.4498e+00 +1.2252e+00 +1.7549e+00
147830 +8.848701073e+01 +8.848701073e+01 +1.088487011e+03 +1.000000000e+03 -3.9390e+00 -3.0095e+00 +2.6410e+00 -7.6725e-01 -1.1873e-01 -3.0677e+00 -2.1466e+00 +2.5770e+00 +2.4671e+00 -2.2022e+00 +3.3178e+00 -2.0525e+00 -2.0476e+00 -2.2024e+00 +4.9347e-01 +3.2071e+00 +3.4565e+00 +1.4498e+00 +1.2198e+00 +1.7429e+00
148962 +5.983618835e+01 +5.983618835e+01 +1.059836188e+03 +1.000000000e+03 -2.7545e+00 -3.0095e+00 +2.7642e+00 -1.8528e+00 -1.1873e-01 -3.0677e+00 -2.1466e+00 +2.5770e+00 +2.4671e+00 -2.2022e+00 +3.3178e+00 -2.0525e+00 -2.0476e+00 -2.2024e+00 +4.9347e-01 +3.2071e+00 +3.4565e+00 +1.4498e+00 +1.2252e+00 +1.7429e+00
183700 +3.534807900e+01 +3.534807900e+01 +1.035348079e+03 +1.000000000e+03 -2.7253e+00 -3.0095e+00 +2.8083e+00 -1.4933e+00 +2.7920e-02 -2.8548e+00 -2.1186e+00 +2.6514e+00 +2.5054e+00 -2.2128e+00 +3.1833e+00 -2.0525e+00 -2.1071e+00 -2.2162e+00 +4.8101e-01 +3.2071e+00 +3.4565e+00 +1.4470e+00 +1.2252e+00 +1.7456e+00
185879 +2.277882798e+01 +2.277882798e+01 +1.022778828e+03 +1.000000000e+03 -2.7253e+00 -2.5152e+00 +2.2224e+00 -1.4933e+00 -3.0841e-02 -3.0518e+00 -1.9985e+00 +2.6514e+00 +2.5054e+00 -2.2128e+00 +3.1833e+00 -2.0525e+00 -2.1071e+00 -2.1901e+00 +4.8101e-01 +3.2071e+00 +3.4565e+00 +1.4498e+00 +1.2252e+00 +1.7456e+00
187249 +1.563443659e+01 +1.563443659e+01 +1.015634437e+03 +1.000000000e+03 -3.2510e+00 -3.1952e+00 +2.2224e+00 -1.4933e+00 -3.9303e-01 -3.0518e+00 -1.9985e+00 +2.6514e+00 +2.4529e+00 -2.2128e+00 +3.2392e+00 -2.0525e+00 -2.1071e+00 -2.2026e+00 +4.8101e-01 +3.2071e+00 +3.4565e+00 +1.4470e+00 +1.2252e+00 +1.7456e+00
188431 +7.827236938e+00 +7.827236938e+00 +1.007827237e+03 +1.000000000e+03 -2.7253e+00 -3.1579e+00 +2.2224e+00 -2.1039e+00 -3.9303e-01 -3.0518e+00 -2.0522e+00 +2.6514e+00 +2.3707e+00 -2.2128e+00 +3.2392e+00 -2.0525e+00 -2.1071e+00 -2.1996e+00 +4.7403e-01 +3.2071e+00 +3.4565e+00 +1.4470e+00 +1.2252e+00 +1.7456e+00
251133 +3.317357518e+00 +3.317357518e+00 +1.003317358e+03 +1.000000000e+03 -3.4194e+00 -3.0110e+00 +1.7814e+00 -2.2461e+00 -1.1306e-01 -2.9840e+00 -2.1666e+00 +2.7252e+00 +2.3767e+00 -2.1561e+00 +3.2396e+00 -2.0612e+00 -2.1055e+00 -2.1905e+00 +4.7536e-01 +3.2071e+00 +3.4565e+00 +1.4498e+00 +1.2252e+00 +1.7443e+00
336589 +2.458304953e+00 +2.458304953e+00 +1.002458305e+03 +1.000000000e+03 -3.3456e+00 -2.9603e+00 +1.7607e+00 -2.2434e+00 -7.5727e-02 -3.0371e+00 -2.1070e+00 +2.7331e+00 +2.3707e+00 -2.1856e+00 +3.2392e+00 -2.0525e+00 -2.1234e+00 -2.1984e+00 +4.7403e-01 +3.2071e+00 +3.4565e+00 +1.4470e+00 +1.2252e+00 +1.7456e+00
399102 +1.196625571e+00 +1.196625571e+00 +1.001196626e+03 +1.000000000e+03 -3.4194e+00 -3.0110e+00 +1.7463e+00 -2.2461e+00 -1.5298e-01 -2.9962e+00 -2.0946e+00 +2.7252e+00 +2.3767e+00 -2.1704e+00 +3.2396e+00 -2.0612e+00 -2.1131e+00 -2.1905e+00 +4.7536e-01 +3.2071e+00 +3.4565e+00 +1.4470e+00 +1.2252e+00 +1.7443e+00
405645 +9.956924382e-01 +9.956924382e-01 +1.000995692e+03 +1.000000000e+03 -3.4194e+00 -2.9603e+00 +1.7668e+00 -2.2461e+00 -1.1306e-01 -2.9840e+00 -2.1070e+00 +2.7252e+00 +2.3767e+00 -2.1856e+00 +3.2392e+00 -2.0612e+00 -2.1234e+00 -2.1905e+00 +4.7536e-01 +3.2071e+00 +3.4565e+00 +1.4470e+00 +1.2252e+00 +1.7443e+00
442109 +6.293793527e-01 +6.293793527e-01 +1.000629379e+03 +1.000000000e+03 -3.4434e+00 -2.9659e+00 +1.7339e+00 -2.2446e+00 -1.4631e-01 -2.9963e+00 -2.1217e+00 +2.7282e+00 +2.3800e+00 -2.1857e+00 +3.2380e+00 -2.0570e+00 -2.1159e+00 -2.1901e+00 +4.7787e-01 +3.2071e+00 +3.4565e+00 +1.4470e+00 +1.2252e+00 +1.7449e+00
622815 +2.308280028e-01 +2.308280028e-01 +1.000230828e+03 +1.000000000e+03 -3.4316e+00 -2.9936e+00 +1.7338e+00 -2.2673e+00 -1.5298e-01 -3.0069e+00 -2.1152e+00 +2.7277e+00 +2.3832e+00 -2.1926e+00 +3.2470e+00 -2.0601e+00 -2.1206e+00 -2.1892e+00 +4.7536e-01 +3.2071e+00 +3.4565e+00 +1.4480e+00 +1.2246e+00 +1.7451e+00
767881 +1.417698347e-01 +1.417698347e-01 +1.000141770e+03 +1.000000000e+03 -3.4194e+00 -2.9936e+00 +1.7338e+00 -2.2610e+00 -1.5298e-01 -3.0069e+00 -2.1152e+00 +2.7277e+00 +2.3832e+00 -2.1926e+00 +3.2470e+00 -2.0601e+00 -2.1206e+00 -2.1892e+00 +4.7536e-01 +3.2071e+00 +3.4565e+00 +1.4480e+00 +1.2246e+00 +1.7449e+00
956758 +7.343522439e-02 +7.343522439e-02 +1.000073435e+03 +1.000000000e+03 -3.4316e+00 -2.9859e+00 +1.7280e+00 -2.2610e+00 -1.5298e-01 -3.0069e+00 -2.1217e+00 +2.7365e+00 +2.3832e+00 -2.1891e+00 +3.2470e+00 -2.0601e+00 -2.1186e+00 -2.1892e+00 +4.7536e-01 +3.2063e+00 +3.4565e+00 +1.4480e+00 +1.2246e+00 +1.7449e+00
1173422 +6.299176136e-02 +6.299176136e-02 +1.000062992e+03 +1.000000000e+03 -3.4434e+00 -2.9936e+00 +1.7338e+00 -2.2615e+00 -1.5298e-01 -2.9999e+00 -2.1217e+00 +2.7356e+00 +2.3807e+00 -2.1888e+00 +3.2470e+00 -2.0601e+00 -2.1193e+00 -2.1896e+00 +4.7622e-01 +3.2069e+00 +3.4559e+00 +1.4479e+00 +1.2246e+00 +1.7449e+00
1376996 +3.404215682e-02 +3.404215682e-02 +1.000034042e+03 +1.000000000e+03 -3.4294e+00 -2.9886e+00 +1.7261e+00 -2.2615e+00 -1.5270e-01 -3.0056e+00 -2.1184e+00 +2.7365e+00 +2.3802e+00 -2.1900e+00 +3.2472e+00 -2.0601e+00 -2.1186e+00 -2.1896e+00 +4.7622e-01 +3.2063e+00 +3.4559e+00 +1.4479e+00 +1.2250e+00 +1.7449e+00
1557826 +2.333320990e-02 +2.333320990e-02 +1.000023333e+03 +1.000000000e+03 -3.4294e+00 -2.9859e+00 +1.7280e+00 -2.2615e+00 -1.5266e-01 -3.0069e+00 -2.1198e+00 +2.7365e+00 +2.3807e+00 -2.1900e+00 +3.2472e+00 -2.0599e+00 -2.1186e+00 -2.1896e+00 +4.7580e-01 +3.2063e+00 +3.4559e+00 +1.4480e+00 +1.2250e+00 +1.7447e+00
1840275 +1.087665048e-02 +1.087665048e-02 +1.000010877e+03 +1.000000000e+03 -3.4310e+00 -2.9859e+00 +1.7267e+00 -2.2615e+00 -1.5191e-01 -3.0072e+00 -2.1198e+00 +2.7367e+00 +2.3807e+00 -2.1891e+00 +3.2472e+00 -2.0599e+00 -2.1186e+00 -2.1896e+00 +4.7616e-01 +3.2063e+00 +3.4559e+00 +1.4480e+00 +1.2248e+00 +1.7447e+00
% function evaluation | noise-free fitness - Fopt (3.261100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
